id_departamento,Rango etario,Casos,%,Acumulado %
06252,6 a 11,27457,10.722416829707386,88.07362020689574
06252,< 60,30540,11.926379793104257,100.0
,,,,
,,,,
06260,0 a 2,12180,3.6048301172013733,3.6048301172013733
06260,12 a 18,40096,11.866935006511186,15.47176512371256
06260,19 a 29,59266,17.54054693974192,33.01231206345448
06260,3 a 5,15490,4.58446785841127,37.596779921865746
06260,30 a 45,80135,23.717000118385226,61.313780040250975
06260,46 a 60,53434,15.81449035160412,77.1282703918551
06260,6 a 11,35257,10.434769740736357,87.56304013259145
06260,< 60,42022,12.436959867408548,100.0
,,,,
,,,,
06266,0 a 2,1495,3.7341392746528124,3.7341392746528124
06266,12 a 18,4585,11.452193026276351,15.186332300929163
06266,19 a 29,6281,15.688380457588172,30.874712758517333
06266,3 a 5,1929,4.818163652712559,35.692876411229896
06266,30 a 45,9567,23.89599360575482,59.588870016984714
06266,46 a 60,6556,16.375262263962433,75.96413228094715
06266,6 a 11,4195,10.478069737236487,86.44220201818364
06266,< 60,5428,13.557797981816366,100.0
,,,,
,,,,
06270,0 a 2,7330,3.6904642030007047,3.6904642030007047
06270,12 a 18,24742,12.456952975531165,16.147417178531867
06270,19 a 29,35722,17.985097170476287,34.132514349008154
06270,3 a 5,9825,4.946631759138052,39.079146108146205
06270,30 a 45,49221,24.781492296848253,63.86063840499446
06270,46 a 60,29377,14.790554828315376,78.65119323330984
06270,6 a 11,21962,11.057295337831034,89.70848857114088
06270,< 60,20441,10.291511428859128,100.0
,,,,
,,,,
06274,0 a 2,19960,4.089300823801533,4.089300823801533
06274,12 a 18,61698,12.640364841027408,16.729665664828943
06274,19 a 29,90439,18.528671202594534,35.25833686742347
06274,3 a 5,24703,5.061021956431326,40.3193588238548
06274,30 a 45,112665,23.08221830228456,63.40157712613936
06274,46 a 60,71598,14.668625269666444,78.07020239580581
06274,6 a 11,55183,11.305605579150303,89.3758079749561
06274,< 60,51857,10.624192025043895,100.0
,,,,
,,,,
06277,0 a 2,406,3.7735849056603774,3.7735849056603774
06277,12 a 18,1312,12.194441862626638,15.968026768287015
06277,19 a 29,1656,15.391765033925086,31.3597918022121
06277,3 a 5,470,4.368435728227531,35.72822753043963
06277,30 a 45,2196,20.410818849335442,56.139046379775074
06277,46 a 60,1806,16.785946649316852,72.92499302909192
06277,6 a 11,1070,9.94516218979459,82.87015521888651
06277,< 60,1843,17.129844781113487,100.0
,,,,
,,,,
06280,0 a 2,1625,3.586642240713356,3.586642240713356
06280,12 a 18,4961,10.949742865340896,14.536385106054253
06280,19 a 29,6720,14.832145143134614,29.368530249188865
06280,3 a 5,1945,4.292934866576909,33.66146511576578
06280,30 a 45,9952,21.965700664356504,55.62716578012228
06280,46 a 60,7488,16.52724744520714,72.15441322532942
06280,6 a 11,4115,9.082481735714127,81.23689496104355
06280,< 60,8501,18.76310503895645,100.0
,,,,
,,,,
06287,0 a 2,329,3.2413793103448274,3.2413793103448274
06287,12 a 18,1081,10.650246305418719,13.891625615763546
06287,19 a 29,1595,15.714285714285714,29.60591133004926
06287,3 a 5,429,4.226600985221675,33.83251231527093
06287,30 a 45,2258,22.24630541871921,56.07881773399015
06287,46 a 60,1770,17.438423645320196,73.51724137931035
06287,6 a 11,968,9.53694581280788,83.05418719211822
06287,< 60,1720,16.945812807881776,100.0
,,,,
,,,,
06294,0 a 2,557,3.4317047624915284,3.4317047624915284
06294,12 a 18,1608,9.906968147372313,13.338672909863842
06294,19 a 29,2255,13.893167395724232,27.231840305588072
06294,3 a 5,655,4.035487647095065,31.26732795268314
06294,30 a 45,3554,21.896371141642536,53.16369909432567
06294,46 a 60,2773,17.08459121434292,70.2482903086686
06294,6 a 11,1331,8.200357340890887,78.44864764955948
06294,< 60,3498,21.551352350440514,100.0
,,,,
,,,,
06301,0 a 2,719,3.477798200638483,3.477798200638483
06301,12 a 18,2208,10.680081261487858,14.157879462126342
06301,19 a 29,2993,14.477121021572989,28.63500048369933
06301,3 a 5,899,4.348456999129341,32.98345748282867
06301,30 a 45,4562,22.066363548418302,55.04982103124698
06301,46 a 60,3373,16.315178485053693,71.36499951630067
06301,6 a 11,1957,9.465995936925607,80.83099545322628
06301,< 60,3963,19.169004546773724,100.0
,,,,
,,,,
06308,0 a 2,99,3.1358885017421603,3.1358885017421603
06308,12 a 18,357,11.30820399113082,14.444092492872981
06308,19 a 29,400,12.670256572695598,27.11434906556858
06308,3 a 5,137,4.339562876148242,31.45391194171682
06308,30 a 45,706,22.363002850807728,53.81691479252455
06308,46 a 60,546,17.29490022172949,71.11181501425403
06308,6 a 11,285,9.027557808045612,80.13937282229965
