id_departamento,Cueanexo,Departamento,Común,Primario,Jardin,Secundario
14133,140480600,SAN JAVIER,1.0,1.0,0.0,0.0
14098,140480700,RIO CUARTO,1.0,1.0,0.0,0.0
14014,140480800,CAPITAL,1.0,1.0,0.0,0.0
14133,140480900,SAN JAVIER,1.0,0.0,1.0,0.0
14133,140480901,SAN JAVIER,1.0,0.0,1.0,0.0
14133,140480902,SAN JAVIER,1.0,0.0,1.0,0.0
14133,140480903,SAN JAVIER,1.0,0.0,1.0,0.0
14021,140481000,COLON,1.0,1.0,0.0,0.0
14098,140481100,RIO CUARTO,1.0,1.0,0.0,0.0
14014,140481200,CAPITAL,1.0,0.0,1.0,0.0
14014,140481400,CAPITAL,1.0,0.0,1.0,0.0
14021,140481500,COLON,1.0,0.0,1.0,0.0
14021,140481600,COLON,1.0,0.0,1.0,0.0
14168,140481900,TOTORAL,1.0,1.0,0.0,0.0
14021,140482000,COLON,1.0,0.0,1.0,0.0
14147,140482100,SANTA MARIA,1.0,0.0,1.0,0.0
14161,140482200,TERCERO ARRIBA,1.0,0.0,0.0,1.0
14056,140482300,JUAREZ CELMAN,1.0,0.0,0.0,1.0
14056,140482400,JUAREZ CELMAN,1.0,1.0,1.0,0.0
14021,140482500,COLON,1.0,0.0,0.0,1.0
14161,140482600,TERCERO ARRIBA,1.0,0.0,0.0,0.0
14014,140482700,CAPITAL,1.0,0.0,1.0,0.0
14147,140482800,SANTA MARIA,1.0,0.0,0.0,1.0
14014,140483000,CAPITAL,,0.0,0.0,0.0
14049,140483001,ISCHILIN,,0.0,0.0,0.0
14028,140483002,CRUZ DEL EJE,,0.0,0.0,0.0
14035,140483003,GENERAL ROCA,,0.0,0.0,0.0
14014,140483100,CAPITAL,,0.0,0.0,0.0
14182,140483400,UNION,,0.0,0.0,0.0
14063,140483800,MARCOS JUAREZ,,0.0,0.0,0.0
14063,140483900,MARCOS JUAREZ,,0.0,0.0,0.0
14063,140484000,MARCOS JUAREZ,,0.0,0.0,0.0
14007,140484500,CALAMUCHITA,,0.0,0.0,0.0
14007,140484501,CALAMUCHITA,,0.0,0.0,0.0
14007,140484502,CALAMUCHITA,,0.0,0.0,0.0
14007,140484503,CALAMUCHITA,,0.0,0.0,0.0
14007,140484504,CALAMUCHITA,,0.0,0.0,0.0
14014,140485000,CAPITAL,1.0,1.0,0.0,0.0
14014,140485100,CAPITAL,1.0,0.0,0.0,0.0
14175,140486200,TULUMBA,,0.0,0.0,0.0
14175,140486201,TULUMBA,,0.0,0.0,0.0
14175,140486202,TULUMBA,,0.0,0.0,0.0
14175,140486203,TULUMBA,,0.0,0.0,0.0
14112,140486204,RIO SECO,,0.0,0.0,0.0
14112,140486205,RIO SECO,,0.0,0.0,0.0
14175,140486206,TULUMBA,,0.0,0.0,0.0
14014,140487000,CAPITAL,1.0,0.0,1.0,0.0
14014,140487100,CAPITAL,1.0,0.0,1.0,0.0
14049,140487200,ISCHILIN,1.0,1.0,1.0,0.0
14049,140487300,ISCHILIN,1.0,1.0,1.0,0.0
14147,140487500,SANTA MARIA,1.0,1.0,1.0,0.0
14126,140487600,SAN ALBERTO,,0.0,0.0,0.0
14014,140487800,CAPITAL,1.0,0.0,1.0,0.0
14014,140487900,CAPITAL,1.0,1.0,0.0,0.0
14098,140488000,RIO CUARTO,1.0,0.0,0.0,1.0
14147,140488100,SANTA MARIA,1.0,0.0,1.0,0.0
14147,140488101,SANTA MARIA,1.0,0.0,1.0,0.0
14154,140488200,SOBREMONTE,,0.0,0.0,0.0
14014,140488500,CAPITAL,1.0,1.0,0.0,0.0
14014,140488600,CAPITAL,1.0,1.0,0.0,0.0
14021,140488700,COLON,1.0,0.0,1.0,0.0
14007,140488800,CALAMUCHITA,1.0,0.0,1.0,0.0
14119,140488900,RIO SEGUNDO,1.0,0.0,0.0,0.0
14014,140489000,CAPITAL,1.0,0.0,0.0,0.0
14007,140489300,CALAMUCHITA,,0.0,0.0,0.0
14007,140489301,CALAMUCHITA,,0.0,0.0,0.0
14021,140489400,COLON,1.0,1.0,0.0,0.0
14014,140489500,CAPITAL,1.0,0.0,0.0,0.0
14049,140489600,ISCHILIN,1.0,1.0,0.0,0.0
14014,140491000,CAPITAL,,0.0,0.0,0.0
14105,140491600,RIO PRIMERO,1.0,0.0,1.0,0.0
14105,140491601,RIO PRIMERO,1.0,0.0,1.0,0.0
14014,140491700,CAPITAL,1.0,1.0,0.0,0.0
14021,140491900,COLON,1.0,1.0,1.0,0.0
14105,140492000,RIO PRIMERO,1.0,0.0,0.0,1.0
14105,140492001,RIO PRIMERO,1.0,0.0,0.0,1.0
14105,140492002,RIO PRIMERO,1.0,0.0,0.0,1.0
14105,140492003,RIO PRIMERO,1.0,0.0,0.0,1.0
14105,140492004,RIO PRIMERO,1.0,0.0,0.0,1.0
14105,140492100,RIO PRIMERO,1.0,1.0,0.0,0.0
14014,140492200,CAPITAL,1.0,0.0,1.0,0.0
14014,140492300,CAPITAL,,0.0,0.0,0.0
14168,140492400,TOTORAL,1.0,0.0,1.0,0.0
14014,140492700,CAPITAL,1.0,1.0,0.0,0.0
14161,140492800,TERCERO ARRIBA,1.0,0.0,1.0,0.0
14014,140493200,CAPITAL,1.0,0.0,0.0,0.0
14014,140493300,CAPITAL,1.0,0.0,0.0,0.0
14014,140493400,CAPITAL,1.0,1.0,0.0,0.0
14014,140493600,CAPITAL,1.0,0.0,1.0,0.0
14182,140494000,UNION,,0.0,0.0,0.0
14140,140494100,SAN JUSTO,,0.0,0.0,0.0
14042,140495000,GENERAL SAN MARTIN,,0.0,0.0,0.0
14182,140495600,UNION,,0.0,0.0,0.0
14182,140495700,UNION,,0.0,0.0,0.0
14140,140496300,SAN JUSTO,,0.0,0.0,0.0
14140,140496400,SAN JUSTO,,0.0,0.0,0.0
14140,140496401,SAN JUSTO,,0.0,0.0,0.0
14140,140496500,SAN JUSTO,,0.0,0.0,0.0
14014,140496900,CAPITAL,1.0,0.0,1.0,0.0
14147,140497000,SANTA MARIA,1.0,1.0,1.0,0.0
14021,140497200,COLON,1.0,1.0,0.0,0.0
14014,140497400,CAPITAL,1.0,0.0,1.0,0.0
14014,140497800,CAPITAL,1.0,1.0,0.0,0.0
14042,140497900,GENERAL SAN MARTIN,1.0,0.0,0.0,0.0
14014,140498000,CAPITAL,1.0,0.0,1.0,0.0
14014,140498100,CAPITAL,1.0,1.0,0.0,0.0
14112,140498200,RIO SECO,1.0,1.0,0.0,0.0
14112,140498300,RIO SECO,1.0,0.0,1.0,0.0
14112,140498301,RIO SECO,1.0,0.0,1.0,0.0
14112,140498302,RIO SECO,1.0,0.0,1.0,0.0
14014,140498600,CAPITAL,1.0,0.0,1.0,0.0
14014,140498700,CAPITAL,1.0,0.0,1.0,0.0
14098,140498800,RIO CUARTO,1.0,1.0,0.0,0.0
14042,140498900,GENERAL SAN MARTIN,1.0,0.0,1.0,0.0
14014,140499000,CAPITAL,1.0,0.0,0.0,0.0
14056,140499200,JUAREZ CELMAN,1.0,0.0,1.0,0.0
14014,140499300,CAPITAL,1.0,0.0,0.0,1.0
14119,140499400,RIO SEGUNDO,1.0,1.0,0.0,0.0
14056,140499500,JUAREZ CELMAN,1.0,1.0,0.0,0.0
14182,140499600,UNION,1.0,0.0,1.0,0.0
14042,140499700,GENERAL SAN MARTIN,1.0,0.0,0.0,0.0
14182,140499800,UNION,,0.0,0.0,0.0
14014,140500000,CAPITAL,1.0,0.0,0.0,0.0
14063,140500200,MARCOS JUAREZ,1.0,0.0,0.0,0.0
14007,140500300,CALAMUCHITA,,0.0,0.0,0.0
14133,140500500,SAN JAVIER,1.0,1.0,1.0,0.0
14098,140500600,RIO CUARTO,,0.0,0.0,0.0
14014,140500700,CAPITAL,1.0,1.0,0.0,0.0
14014,140500800,CAPITAL,1.0,0.0,1.0,0.0
14014,140500900,CAPITAL,1.0,0.0,1.0,0.0
14014,140501100,CAPITAL,1.0,0.0,1.0,0.0
14014,140501200,CAPITAL,1.0,1.0,0.0,0.0
14098,140501300,RIO CUARTO,1.0,0.0,1.0,0.0
14014,140501400,CAPITAL,1.0,0.0,1.0,0.0
14014,140501500,CAPITAL,1.0,0.0,1.0,0.0
14014,140501600,CAPITAL,1.0,0.0,1.0,0.0
14014,140501700,CAPITAL,1.0,0.0,0.0,0.0
14021,140501800,COLON,1.0,0.0,1.0,0.0
14021,140501900,COLON,1.0,1.0,0.0,0.0
14014,140502100,CAPITAL,1.0,0.0,1.0,0.0
14014,140502200,CAPITAL,1.0,0.0,0.0,1.0
14084,140502300,PRESIDENTE ROQUE SAENZ PEÑA,1.0,0.0,1.0,0.0
14014,140502600,CAPITAL,1.0,0.0,1.0,0.0
14021,140502700,COLON,1.0,0.0,0.0,1.0
14014,140502800,CAPITAL,1.0,1.0,0.0,0.0
14014,140502900,CAPITAL,1.0,0.0,1.0,0.0
14014,140503000,CAPITAL,1.0,1.0,0.0,0.0
14140,140503100,SAN JUSTO,1.0,0.0,1.0,0.0
14014,140503300,CAPITAL,1.0,0.0,0.0,1.0
14147,140503400,SANTA MARIA,1.0,0.0,0.0,1.0
14147,140503401,SANTA MARIA,1.0,0.0,0.0,1.0
14147,140503402,SANTA MARIA,1.0,0.0,0.0,1.0
14126,140503500,SAN ALBERTO,1.0,0.0,0.0,1.0
14098,140503600,RIO CUARTO,1.0,1.0,1.0,0.0
14014,140503700,CAPITAL,1.0,1.0,0.0,0.0
14014,140503800,CAPITAL,1.0,0.0,1.0,0.0
14014,140503900,CAPITAL,1.0,0.0,1.0,0.0
14007,140504000,CALAMUCHITA,1.0,0.0,0.0,1.0
14014,140504100,CAPITAL,1.0,0.0,1.0,0.0
14014,140504200,CAPITAL,1.0,0.0,1.0,0.0
14014,140504300,CAPITAL,1.0,1.0,0.0,0.0
14014,140504400,CAPITAL,1.0,0.0,1.0,0.0
14014,140504500,CAPITAL,1.0,0.0,0.0,1.0
14140,140504600,SAN JUSTO,1.0,0.0,0.0,1.0
14140,140504601,SAN JUSTO,1.0,0.0,0.0,1.0
14140,140504602,SAN JUSTO,1.0,0.0,0.0,1.0
14140,140504603,SAN JUSTO,1.0,0.0,0.0,1.0
14140,140504604,SAN JUSTO,1.0,0.0,0.0,1.0
14140,140504605,SAN JUSTO,1.0,0.0,0.0,1.0
14098,140504700,RIO CUARTO,1.0,0.0,0.0,1.0
14119,140504800,RIO SEGUNDO,1.0,0.0,0.0,1.0
14119,140504801,RIO SEGUNDO,1.0,0.0,0.0,1.0
14119,140504802,RIO SEGUNDO,1.0,0.0,0.0,1.0
14133,140504900,SAN JAVIER,1.0,0.0,0.0,1.0
14014,140505000,CAPITAL,1.0,0.0,0.0,1.0
14014,140505200,CAPITAL,1.0,0.0,1.0,0.0
14014,140505300,CAPITAL,,0.0,0.0,0.0
14014,140505400,CAPITAL,1.0,1.0,0.0,0.0
14014,140505500,CAPITAL,1.0,1.0,0.0,0.0
14014,140505600,CAPITAL,1.0,0.0,1.0,0.0
14014,140505700,CAPITAL,1.0,0.0,1.0,0.0
14014,140505800,CAPITAL,1.0,1.0,0.0,0.0
14014,140505900,CAPITAL,1.0,0.0,1.0,0.0
14021,140506000,COLON,1.0,0.0,1.0,0.0
14063,140506100,MARCOS JUAREZ,1.0,0.0,1.0,0.0
14014,140506200,CAPITAL,1.0,1.0,0.0,0.0
14168,140506500,TOTORAL,1.0,0.0,0.0,1.0
14049,140506501,ISCHILIN,1.0,0.0,0.0,1.0
14021,140506700,COLON,1.0,0.0,0.0,0.0
14084,140506800,PRESIDENTE ROQUE SAENZ PEÑA,1.0,0.0,0.0,0.0
14021,140506900,COLON,1.0,0.0,0.0,0.0
14091,140507000,PUNILLA,1.0,0.0,0.0,1.0
14091,140507300,PUNILLA,1.0,0.0,0.0,1.0
14021,140507400,COLON,1.0,0.0,0.0,1.0
14021,140507500,COLON,1.0,1.0,0.0,0.0
14147,140507600,SANTA MARIA,1.0,0.0,0.0,1.0
14007,140507700,CALAMUCHITA,1.0,0.0,0.0,1.0
14063,140507800,MARCOS JUAREZ,,0.0,0.0,0.0
14119,140507900,RIO SEGUNDO,1.0,0.0,0.0,1.0
14119,140507902,RIO SEGUNDO,1.0,0.0,0.0,1.0
14014,140508100,CAPITAL,1.0,0.0,0.0,1.0
14091,140508200,PUNILLA,1.0,0.0,0.0,1.0
14091,140508300,PUNILLA,1.0,0.0,0.0,1.0
14014,140508400,CAPITAL,1.0,0.0,0.0,0.0
14105,140508700,RIO PRIMERO,1.0,0.0,0.0,1.0
14105,140508702,RIO PRIMERO,1.0,0.0,0.0,1.0
14147,140508800,SANTA MARIA,1.0,0.0,0.0,1.0
14021,140509000,COLON,1.0,0.0,0.0,1.0
14119,140509100,RIO SEGUNDO,1.0,0.0,0.0,1.0
14140,140509200,SAN JUSTO,1.0,1.0,1.0,0.0
14021,140509300,COLON,1.0,0.0,0.0,1.0
14133,140509400,SAN JAVIER,,0.0,0.0,0.0
14014,140509800,CAPITAL,,0.0,0.0,0.0
14014,140509801,CAPITAL,,0.0,0.0,0.0
14014,140509802,CAPITAL,,0.0,0.0,0.0
14014,140509900,CAPITAL,1.0,0.0,0.0,0.0
14147,140510000,SANTA MARIA,1.0,0.0,0.0,0.0
14014,140510100,CAPITAL,1.0,0.0,0.0,0.0
14091,140510101,PUNILLA,1.0,0.0,0.0,0.0
14021,140510102,COLON,1.0,0.0,0.0,0.0
14161,140510103,TERCERO ARRIBA,1.0,0.0,0.0,0.0
14028,140510104,CRUZ DEL EJE,1.0,0.0,0.0,0.0
14063,140510105,MARCOS JUAREZ,1.0,0.0,0.0,0.0
14098,140510106,RIO CUARTO,1.0,0.0,0.0,0.0
14042,140510107,GENERAL SAN MARTIN,1.0,0.0,0.0,0.0
14049,140510108,ISCHILIN,1.0,0.0,0.0,0.0
14007,140510300,CALAMUCHITA,1.0,0.0,0.0,0.0
14161,140510500,TERCERO ARRIBA,,0.0,0.0,0.0
14014,140510700,CAPITAL,,0.0,0.0,0.0
14014,140510702,CAPITAL,,0.0,0.0,0.0
14014,140510800,CAPITAL,1.0,0.0,1.0,0.0
14014,140510900,CAPITAL,1.0,1.0,0.0,0.0
14014,140511200,CAPITAL,,0.0,0.0,0.0
14014,140511202,CAPITAL,,0.0,0.0,0.0
14014,140511203,CAPITAL,,0.0,0.0,0.0
14014,140511204,CAPITAL,,0.0,0.0,0.0
14014,140511205,CAPITAL,,0.0,0.0,0.0
14014,140511206,CAPITAL,,0.0,0.0,0.0
14014,140511400,CAPITAL,,0.0,0.0,0.0
14014,140511401,CAPITAL,,0.0,0.0,0.0
14014,140511402,CAPITAL,,0.0,0.0,0.0
14014,140511404,CAPITAL,,0.0,0.0,0.0
14014,140511405,CAPITAL,,0.0,0.0,0.0
14133,140511500,SAN JAVIER,1.0,0.0,0.0,1.0
14014,140511600,CAPITAL,1.0,0.0,1.0,0.0
14014,140511700,CAPITAL,1.0,0.0,1.0,0.0
14021,140511900,COLON,1.0,1.0,0.0,0.0
14014,140512000,CAPITAL,1.0,1.0,0.0,0.0
14014,140512100,CAPITAL,1.0,1.0,0.0,0.0
14014,140512200,CAPITAL,1.0,0.0,1.0,0.0
14014,140512300,CAPITAL,1.0,0.0,1.0,0.0
14140,140512400,SAN JUSTO,,0.0,0.0,0.0
14140,140512402,SAN JUSTO,,0.0,0.0,0.0
14140,140512403,SAN JUSTO,,0.0,0.0,0.0
14098,140512500,RIO CUARTO,,0.0,0.0,0.0
14098,140512501,RIO CUARTO,,0.0,0.0,0.0
14098,140512502,RIO CUARTO,,0.0,0.0,0.0
14098,140512503,RIO CUARTO,,0.0,0.0,0.0
14098,140512504,RIO CUARTO,,0.0,0.0,0.0
14042,140512600,GENERAL SAN MARTIN,,0.0,0.0,0.0
14042,140512601,GENERAL SAN MARTIN,,0.0,0.0,0.0
14042,140512602,GENERAL SAN MARTIN,,0.0,0.0,0.0
14042,140512603,GENERAL SAN MARTIN,,0.0,0.0,0.0
14042,140512605,GENERAL SAN MARTIN,,0.0,0.0,0.0
14042,140512606,GENERAL SAN MARTIN,,0.0,0.0,0.0
14042,140512607,GENERAL SAN MARTIN,,0.0,0.0,0.0
14042,140512608,GENERAL SAN MARTIN,,0.0,0.0,0.0
14063,140512700,MARCOS JUAREZ,,0.0,0.0,0.0
14063,140512701,MARCOS JUAREZ,,0.0,0.0,0.0
14063,140512702,MARCOS JUAREZ,,0.0,0.0,0.0
14014,140512800,CAPITAL,1.0,1.0,0.0,0.0
14014,140512900,CAPITAL,1.0,0.0,1.0,0.0
14014,140513100,CAPITAL,1.0,0.0,0.0,0.0
14133,140513103,SAN JAVIER,1.0,0.0,0.0,0.0
14098,140513104,RIO CUARTO,1.0,0.0,0.0,0.0
14091,140513107,PUNILLA,1.0,0.0,0.0,0.0
14140,140513108,SAN JUSTO,1.0,0.0,0.0,0.0
14161,140513109,TERCERO ARRIBA,1.0,0.0,0.0,0.0
14021,140513114,COLON,1.0,0.0,0.0,0.0
14182,140513117,UNION,1.0,0.0,0.0,0.0
14014,140513200,CAPITAL,1.0,0.0,0.0,0.0
14014,140513400,CAPITAL,1.0,0.0,1.0,0.0
14021,140513500,COLON,1.0,0.0,1.0,0.0
14021,140513700,COLON,1.0,0.0,0.0,1.0
14091,140513800,PUNILLA,1.0,0.0,0.0,1.0
14021,140513900,COLON,1.0,0.0,0.0,1.0
14133,140514000,SAN JAVIER,1.0,0.0,1.0,0.0
14014,140514100,CAPITAL,1.0,0.0,0.0,1.0
14042,140514200,GENERAL SAN MARTIN,1.0,1.0,0.0,0.0
14126,140514300,SAN ALBERTO,1.0,0.0,1.0,0.0
14014,140514400,CAPITAL,1.0,0.0,0.0,1.0
14133,140514600,SAN JAVIER,1.0,0.0,0.0,1.0
14091,140514700,PUNILLA,1.0,0.0,1.0,0.0
14014,140514800,CAPITAL,1.0,0.0,0.0,0.0
14147,140515000,SANTA MARIA,1.0,0.0,1.0,0.0
14028,140515100,CRUZ DEL EJE,,0.0,0.0,0.0
14021,140515200,COLON,1.0,0.0,1.0,0.0
14021,140515201,COLON,1.0,0.0,1.0,0.0
14091,140515300,PUNILLA,,0.0,0.0,0.0
14126,140515600,SAN ALBERTO,,0.0,0.0,0.0
14014,140515700,CAPITAL,,0.0,0.0,0.0
14182,140515800,UNION,,0.0,0.0,0.0
14098,140515900,RIO CUARTO,1.0,0.0,1.0,0.0
14098,140516000,RIO CUARTO,1.0,1.0,0.0,0.0
14014,140516100,CAPITAL,1.0,0.0,1.0,0.0
14140,140516200,SAN JUSTO,1.0,1.0,0.0,0.0
14014,140516300,CAPITAL,1.0,0.0,1.0,0.0
14014,140516400,CAPITAL,1.0,0.0,1.0,0.0
14035,140516500,GENERAL ROCA,1.0,0.0,1.0,0.0
14091,140516600,PUNILLA,1.0,0.0,0.0,0.0
14014,140516700,CAPITAL,1.0,0.0,1.0,0.0
14014,140516800,CAPITAL,1.0,0.0,1.0,0.0
14014,140516900,CAPITAL,1.0,0.0,1.0,0.0
14014,140517000,CAPITAL,1.0,0.0,1.0,0.0
14021,140517100,COLON,1.0,0.0,1.0,0.0
14014,140517300,CAPITAL,1.0,0.0,1.0,0.0
14021,140517400,COLON,,0.0,0.0,0.0
14105,140517401,RIO PRIMERO,,0.0,0.0,0.0
14014,140517500,CAPITAL,1.0,1.0,0.0,0.0
14007,140517600,CALAMUCHITA,1.0,1.0,0.0,0.0
14014,140517700,CAPITAL,1.0,1.0,1.0,0.0
14140,140517800,SAN JUSTO,1.0,1.0,1.0,0.0
14147,140518000,SANTA MARIA,1.0,0.0,0.0,1.0
14014,140518100,CAPITAL,1.0,0.0,1.0,0.0
14014,140518200,CAPITAL,1.0,1.0,1.0,0.0
14007,140518300,CALAMUCHITA,1.0,1.0,0.0,0.0
14014,140518400,CAPITAL,1.0,0.0,0.0,0.0
14014,140518500,CAPITAL,1.0,0.0,0.0,1.0
14014,140518900,CAPITAL,,0.0,0.0,0.0
14070,140519100,MINAS,,0.0,0.0,0.0
14014,140519300,CAPITAL,1.0,0.0,0.0,0.0
14091,140519400,PUNILLA,1.0,0.0,0.0,0.0
14021,140519500,COLON,1.0,0.0,0.0,1.0
14042,140519600,GENERAL SAN MARTIN,1.0,0.0,0.0,0.0
14014,140519700,CAPITAL,1.0,0.0,1.0,0.0
14014,140519800,CAPITAL,1.0,0.0,1.0,0.0
14014,140519900,CAPITAL,1.0,0.0,1.0,0.0
14014,140520000,CAPITAL,1.0,0.0,1.0,0.0
14014,140520100,CAPITAL,1.0,0.0,1.0,0.0
14014,140520200,CAPITAL,1.0,0.0,1.0,0.0
14014,140520300,CAPITAL,1.0,0.0,1.0,0.0
14014,140520400,CAPITAL,1.0,0.0,1.0,0.0
14014,140520500,CAPITAL,1.0,0.0,1.0,0.0
14014,140520600,CAPITAL,1.0,0.0,1.0,0.0
14014,140520700,CAPITAL,1.0,0.0,1.0,0.0
14014,140520800,CAPITAL,1.0,0.0,1.0,0.0
14014,140520900,CAPITAL,1.0,0.0,1.0,0.0
14014,140521000,CAPITAL,1.0,0.0,1.0,0.0
14014,140521100,CAPITAL,1.0,0.0,1.0,0.0
14014,140521200,CAPITAL,1.0,0.0,1.0,0.0
14014,140521300,CAPITAL,1.0,0.0,1.0,0.0
14014,140521400,CAPITAL,1.0,0.0,1.0,0.0
14014,140521500,CAPITAL,1.0,0.0,1.0,0.0
14014,140521600,CAPITAL,1.0,0.0,1.0,0.0
14014,140521700,CAPITAL,1.0,0.0,1.0,0.0
14014,140521800,CAPITAL,1.0,0.0,1.0,0.0
14014,140521900,CAPITAL,1.0,0.0,1.0,0.0
14014,140522000,CAPITAL,1.0,0.0,1.0,0.0
14014,140522100,CAPITAL,1.0,0.0,1.0,0.0
14014,140522200,CAPITAL,1.0,0.0,1.0,0.0
14014,140522300,CAPITAL,1.0,0.0,1.0,0.0
14014,140522400,CAPITAL,1.0,0.0,1.0,0.0
14014,140522500,CAPITAL,1.0,0.0,1.0,0.0
14014,140522600,CAPITAL,1.0,0.0,1.0,0.0
14014,140522700,CAPITAL,1.0,0.0,1.0,0.0
14014,140522800,CAPITAL,1.0,0.0,1.0,0.0
14014,140522900,CAPITAL,1.0,0.0,1.0,0.0
14014,140523000,CAPITAL,1.0,0.0,1.0,0.0
14014,140523100,CAPITAL,1.0,0.0,1.0,0.0
14014,140523200,CAPITAL,1.0,0.0,1.0,0.0
14098,140523400,RIO CUARTO,1.0,0.0,0.0,1.0
14014,140523500,CAPITAL,1.0,0.0,0.0,1.0
14119,140523600,RIO SEGUNDO,1.0,0.0,0.0,1.0
14063,140523700,MARCOS JUAREZ,1.0,0.0,0.0,1.0
14042,140523800,GENERAL SAN MARTIN,1.0,0.0,0.0,1.0
14140,140523900,SAN JUSTO,1.0,0.0,1.0,0.0
14119,140524000,RIO SEGUNDO,1.0,0.0,0.0,1.0
14014,140524100,CAPITAL,1.0,0.0,1.0,0.0
14182,140524200,UNION,1.0,0.0,1.0,0.0
14014,140524300,CAPITAL,,0.0,0.0,0.0
14014,140524302,CAPITAL,,0.0,0.0,0.0
14014,140524303,CAPITAL,,0.0,0.0,0.0
14091,140524400,PUNILLA,1.0,1.0,0.0,0.0
14014,140524500,CAPITAL,1.0,0.0,1.0,0.0
14042,140524600,GENERAL SAN MARTIN,1.0,1.0,0.0,0.0
14042,140524700,GENERAL SAN MARTIN,1.0,0.0,1.0,0.0
14014,140524800,CAPITAL,1.0,1.0,0.0,0.0
14014,140524900,CAPITAL,1.0,0.0,1.0,0.0
14014,140525000,CAPITAL,1.0,1.0,0.0,0.0
14014,140525100,CAPITAL,1.0,0.0,1.0,0.0
14077,140525200,POCHO,1.0,1.0,0.0,0.0
14063,140525300,MARCOS JUAREZ,1.0,0.0,0.0,0.0
14014,140525400,CAPITAL,1.0,0.0,1.0,0.0
14014,140525700,CAPITAL,1.0,0.0,0.0,1.0
14014,140525800,CAPITAL,1.0,0.0,0.0,1.0
14119,140526200,RIO SEGUNDO,,0.0,0.0,0.0
14007,140526300,CALAMUCHITA,,0.0,0.0,0.0
14056,140528000,JUAREZ CELMAN,1.0,1.0,0.0,0.0
14091,140528100,PUNILLA,,0.0,0.0,0.0
14161,140528200,TERCERO ARRIBA,,0.0,0.0,0.0
14014,140528300,CAPITAL,1.0,0.0,1.0,0.0
14014,140528400,CAPITAL,1.0,1.0,0.0,0.0
14077,140528500,POCHO,1.0,0.0,0.0,1.0
14021,140528600,COLON,1.0,0.0,1.0,0.0
14014,140528700,CAPITAL,1.0,0.0,1.0,0.0
14098,140528800,RIO CUARTO,1.0,0.0,0.0,1.0
14014,140528900,CAPITAL,,0.0,0.0,0.0
14014,140528902,CAPITAL,,0.0,0.0,0.0
14014,140528903,CAPITAL,,0.0,0.0,0.0
14014,140528904,CAPITAL,,0.0,0.0,0.0
14014,140528906,CAPITAL,,0.0,0.0,0.0
14014,140529000,CAPITAL,1.0,0.0,0.0,1.0
14021,140529400,COLON,1.0,0.0,1.0,0.0
14021,140529600,COLON,1.0,0.0,0.0,1.0
14091,140529800,PUNILLA,1.0,1.0,1.0,0.0
14014,140529900,CAPITAL,1.0,0.0,1.0,0.0
14014,140530000,CAPITAL,1.0,0.0,0.0,1.0
14014,140531000,CAPITAL,1.0,1.0,0.0,0.0
14098,140531100,RIO CUARTO,1.0,0.0,1.0,0.0
14014,140531200,CAPITAL,1.0,1.0,0.0,0.0
14014,140531300,CAPITAL,,0.0,0.0,0.0
14098,140531400,RIO CUARTO,1.0,1.0,0.0,0.0
14098,140531500,RIO CUARTO,,0.0,0.0,0.0
14021,140531800,COLON,1.0,0.0,1.0,0.0
14021,140531900,COLON,1.0,0.0,1.0,0.0
14021,140532000,COLON,1.0,0.0,0.0,1.0
14021,140532100,COLON,1.0,0.0,1.0,0.0
14021,140532200,COLON,1.0,1.0,0.0,0.0
14014,140532300,CAPITAL,1.0,0.0,1.0,0.0
14140,140532400,SAN JUSTO,1.0,0.0,1.0,0.0
14014,140532600,CAPITAL,1.0,0.0,0.0,0.0
14014,140532700,CAPITAL,1.0,1.0,0.0,0.0
14140,140532900,SAN JUSTO,1.0,0.0,0.0,0.0
14014,140533000,CAPITAL,1.0,0.0,1.0,0.0
14007,140533200,CALAMUCHITA,,0.0,0.0,0.0
14014,140533400,CAPITAL,1.0,0.0,1.0,0.0
14119,140533500,RIO SEGUNDO,,0.0,0.0,0.0
14014,140533600,CAPITAL,1.0,0.0,0.0,0.0
14182,140533800,UNION,1.0,0.0,0.0,1.0
14028,140533900,CRUZ DEL EJE,1.0,0.0,0.0,1.0
14147,140534000,SANTA MARIA,1.0,0.0,1.0,0.0
14119,140534100,RIO SEGUNDO,1.0,0.0,1.0,0.0
14147,140534200,SANTA MARIA,1.0,1.0,0.0,0.0
14028,140534300,CRUZ DEL EJE,1.0,1.0,1.0,0.0
14021,140534500,COLON,1.0,1.0,0.0,0.0
14147,140534600,SANTA MARIA,1.0,1.0,0.0,0.0
14021,140534700,COLON,1.0,0.0,1.0,0.0
14014,140534800,CAPITAL,1.0,1.0,0.0,0.0
14014,140535000,CAPITAL,1.0,0.0,0.0,0.0
14035,140535002,GENERAL ROCA,1.0,0.0,0.0,0.0
14133,140535013,SAN JAVIER,1.0,0.0,0.0,0.0
14147,140535015,SANTA MARIA,1.0,0.0,0.0,0.0
14140,140535016,SAN JUSTO,1.0,0.0,0.0,0.0
14014,140535100,CAPITAL,,0.0,0.0,0.0
14014,140535300,CAPITAL,1.0,0.0,1.0,0.0
14014,140535400,CAPITAL,1.0,0.0,1.0,0.0
14021,140535500,COLON,1.0,1.0,0.0,0.0
14014,140535600,CAPITAL,1.0,0.0,0.0,1.0
14091,140535700,PUNILLA,1.0,0.0,0.0,1.0
14014,140535800,CAPITAL,1.0,0.0,0.0,1.0
