id_departamento,Rango etario,casos
18154.0,19 a 29,2486.0
18154.0,30 a 45,2478.0
18154.0,46 a 60,1656.0
18154.0,> 60,1555.0
,,
,,
18161.0,0 a 2,1026.0
18161.0,3 a 5,1145.0
18161.0,6 a 11,2315.0
18161.0,12 a 18,2767.0
18161.0,19 a 29,4431.0
18161.0,30 a 45,4758.0
18161.0,46 a 60,3232.0
18161.0,> 60,3008.0
,,
,,
18168.0,0 a 2,3275.0
18168.0,3 a 5,3709.0
18168.0,6 a 11,8046.0
18168.0,12 a 18,9133.0
18168.0,19 a 29,14626.0
18168.0,30 a 45,15563.0
18168.0,46 a 60,9946.0
18168.0,> 60,7624.0
,,
,,
18175.0,0 a 2,393.0
18175.0,3 a 5,529.0
18175.0,6 a 11,1061.0
18175.0,12 a 18,1304.0
18175.0,19 a 29,1859.0
18175.0,30 a 45,2067.0
18175.0,46 a 60,1567.0
18175.0,> 60,1602.0
,,
,,
22007.0,0 a 2,1905.0
22007.0,3 a 5,2184.0
22007.0,6 a 11,4305.0
22007.0,12 a 18,5388.0
22007.0,19 a 29,7498.0
22007.0,30 a 45,8460.0
22007.0,46 a 60,4772.0
22007.0,> 60,3282.0
,,
,,
22014.0,0 a 2,1216.0
22014.0,3 a 5,1344.0
22014.0,6 a 11,2968.0
22014.0,12 a 18,3256.0
22014.0,19 a 29,5161.0
22014.0,30 a 45,6204.0
22014.0,46 a 60,4045.0
22014.0,> 60,3866.0
,,
,,
22021.0,0 a 2,3825.0
22021.0,3 a 5,4754.0
22021.0,6 a 11,10417.0
22021.0,12 a 18,12481.0
22021.0,19 a 29,18988.0
22021.0,30 a 45,23332.0
22021.0,46 a 60,14795.0
22021.0,> 60,12494.0
,,
,,
22028.0,0 a 2,1400.0
22028.0,3 a 5,1714.0
22028.0,6 a 11,3571.0
22028.0,12 a 18,3737.0
22028.0,19 a 29,6482.0
22028.0,30 a 45,8231.0
22028.0,46 a 60,5064.0
22028.0,> 60,4294.0
,,
,,
22036.0,0 a 2,1136.0
22036.0,3 a 5,1126.0
22036.0,6 a 11,2450.0
22036.0,12 a 18,2724.0
22036.0,19 a 29,4612.0
22036.0,30 a 45,5361.0
22036.0,46 a 60,3276.0
22036.0,> 60,2494.0
,,
,,
22039.0,0 a 2,338.0
22039.0,3 a 5,407.0
22039.0,6 a 11,783.0
22039.0,12 a 18,880.0
22039.0,19 a 29,1552.0
22039.0,30 a 45,1928.0
22039.0,46 a 60,1363.0
22039.0,> 60,1059.0
,,
,,
22043.0,0 a 2,446.0
22043.0,3 a 5,522.0
22043.0,6 a 11,1106.0
22043.0,12 a 18,1238.0
22043.0,19 a 29,1968.0
22043.0,30 a 45,2396.0
22043.0,46 a 60,1600.0
22043.0,> 60,1367.0
,,
,,
22049.0,0 a 2,640.0
22049.0,3 a 5,771.0
22049.0,6 a 11,1466.0
22049.0,12 a 18,1702.0
22049.0,19 a 29,2581.0
22049.0,30 a 45,2727.0
22049.0,46 a 60,1627.0
22049.0,> 60,1293.0
,,
,,
22056.0,0 a 2,538.0
22056.0,3 a 5,747.0
22056.0,6 a 11,1538.0
22056.0,12 a 18,1769.0
22056.0,19 a 29,2822.0
22056.0,30 a 45,3561.0
22056.0,46 a 60,2228.0
22056.0,> 60,1858.0
,,
,,
22063.0,0 a 2,2996.0
22063.0,3 a 5,3925.0
22063.0,6 a 11,8259.0
22063.0,12 a 18,8792.0
22063.0,19 a 29,13855.0
22063.0,30 a 45,15853.0
22063.0,46 a 60,8794.0
22063.0,> 60,5955.0
,,
,,
22070.0,0 a 2,1056.0
22070.0,3 a 5,1262.0
22070.0,6 a 11,2577.0
22070.0,12 a 18,3219.0
22070.0,19 a 29,4198.0
22070.0,30 a 45,4743.0
22070.0,46 a 60,2777.0
22070.0,> 60,2116.0
,,
,,
22077.0,0 a 2,568.0
22077.0,3 a 5,714.0
22077.0,6 a 11,1476.0
22077.0,12 a 18,1563.0
22077.0,19 a 29,2566.0
22077.0,30 a 45,3399.0
22077.0,46 a 60,1919.0
22077.0,> 60,1570.0
,,
,,
22084.0,0 a 2,2880.0
22084.0,3 a 5,3634.0
22084.0,6 a 11,7273.0
22084.0,12 a 18,8036.0
22084.0,19 a 29,12595.0
22084.0,30 a 45,14672.0
22084.0,46 a 60,8944.0
22084.0,> 60,7270.0
,,
,,
22091.0,0 a 2,1230.0
22091.0,3 a 5,1471.0
22091.0,6 a 11,3024.0
22091.0,12 a 18,3220.0
22091.0,19 a 29,5104.0
22091.0,30 a 45,5801.0
22091.0,46 a 60,3601.0
22091.0,> 60,2903.0
,,
,,
22098.0,0 a 2,2719.0
22098.0,3 a 5,3161.0
22098.0,6 a 11,6579.0
22098.0,12 a 18,6893.0
22098.0,19 a 29,11089.0
22098.0,30 a 45,13577.0
22098.0,46 a 60,8812.0
22098.0,> 60,6968.0
,,
,,
22105.0,0 a 2,1367.0
22105.0,3 a 5,1620.0
22105.0,6 a 11,3073.0
22105.0,12 a 18,3552.0
22105.0,19 a 29,5564.0
22105.0,30 a 45,7033.0
22105.0,46 a 60,4273.0
22105.0,> 60,3741.0
,,
,,
22112.0,0 a 2,991.0
22112.0,3 a 5,1099.0
22112.0,6 a 11,2597.0
22112.0,12 a 18,2996.0
22112.0,19 a 29,4228.0
22112.0,30 a 45,4624.0
22112.0,46 a 60,2876.0
22112.0,> 60,2133.0
,,
,,
22119.0,0 a 2,597.0
22119.0,3 a 5,756.0
22119.0,6 a 11,1578.0
22119.0,12 a 18,1785.0
22119.0,19 a 29,2719.0
22119.0,30 a 45,3038.0
22119.0,46 a 60,1895.0
22119.0,> 60,1570.0
,,
,,
22126.0,0 a 2,600.0
22126.0,3 a 5,760.0
22126.0,6 a 11,1577.0
22126.0,12 a 18,1495.0
22126.0,19 a 29,2640.0
22126.0,30 a 45,3365.0
22126.0,46 a 60,2144.0
22126.0,> 60,1684.0
,,
,,
22133.0,0 a 2,1490.0
22133.0,3 a 5,1678.0
22133.0,6 a 11,3266.0
22133.0,12 a 18,4092.0
22133.0,19 a 29,6065.0
22133.0,30 a 45,7225.0
22133.0,46 a 60,4494.0
22133.0,> 60,4120.0
,,
,,
22140.0,0 a 2,13781.0
22140.0,3 a 5,18040.0
22140.0,6 a 11,38963.0
22140.0,12 a 18,43342.0
22140.0,19 a 29,77271.0
22140.0,30 a 45,103451.0
22140.0,46 a 60,65040.0
22140.0,> 60,53876.0
,,
,,
22147.0,0 a 2,778.0
22147.0,3 a 5,929.0
22147.0,6 a 11,1818.0
22147.0,12 a 18,1995.0
22147.0,19 a 29,3116.0
22147.0,30 a 45,3478.0
22147.0,46 a 60,2198.0
22147.0,> 60,1733.0
,,
,,
22154.0,0 a 2,808.0
22154.0,3 a 5,961.0
22154.0,6 a 11,1978.0
22154.0,12 a 18,2220.0
22154.0,19 a 29,3833.0
22154.0,30 a 45,3981.0
22154.0,46 a 60,2651.0
22154.0,> 60,2264.0
,,
,,
22161.0,0 a 2,187.0
22161.0,3 a 5,207.0
22161.0,6 a 11,437.0
22161.0,12 a 18,510.0
22161.0,19 a 29,733.0
22161.0,30 a 45,921.0
22161.0,46 a 60,621.0
22161.0,> 60,435.0
,,
,,
22168.0,0 a 2,1538.0
22168.0,3 a 5,1763.0
22168.0,6 a 11,3902.0
22168.0,12 a 18,4429.0
22168.0,19 a 29,6218.0
22168.0,30 a 45,7085.0
22168.0,46 a 60,4200.0
22168.0,> 60,3471.0
,,
,,
26007.0,0 a 2,3737.0
26007.0,3 a 5,4374.0
26007.0,6 a 11,10375.0
26007.0,12 a 18,12276.0
26007.0,19 a 29,17280.0
26007.0,30 a 45,26499.0
26007.0,46 a 60,15944.0
26007.0,> 60,12321.0
,,
,,
26014.0,0 a 2,851.0
26014.0,3 a 5,1171.0
26014.0,6 a 11,2754.0
26014.0,12 a 18,3172.0
26014.0,19 a 29,4075.0
26014.0,30 a 45,7093.0
26014.0,46 a 60,4965.0
26014.0,> 60,4018.0
,,
,,
26021.0,0 a 2,7262.0
26021.0,3 a 5,9406.0
26021.0,6 a 11,21521.0
26021.0,12 a 18,23941.0
26021.0,19 a 29,35353.0
26021.0,30 a 45,56567.0
26021.0,46 a 60,33698.0
26021.0,> 60,27081.0
,,
,,
26028.0,0 a 2,72.0
26028.0,3 a 5,103.0
26028.0,6 a 11,189.0
26028.0,12 a 18,189.0
26028.0,19 a 29,287.0
26028.0,30 a 45,433.0
26028.0,46 a 60,300.0
26028.0,> 60,209.0
,,
,,
26035.0,0 a 2,1486.0
26035.0,3 a 5,2036.0
26035.0,6 a 11,4856.0
26035.0,12 a 18,5502.0
26035.0,19 a 29,7891.0
26035.0,30 a 45,12509.0
26035.0,46 a 60,8799.0
26035.0,> 60,6886.0
,,
,,
26042.0,0 a 2,458.0
26042.0,3 a 5,540.0
26042.0,6 a 11,1179.0
26042.0,12 a 18,1461.0
26042.0,19 a 29,2056.0
26042.0,30 a 45,2849.0
26042.0,46 a 60,2114.0
26042.0,> 60,1848.0
,,
,,
26049.0,0 a 2,31.0
26049.0,3 a 5,52.0
26049.0,6 a 11,90.0
26049.0,12 a 18,115.0
26049.0,19 a 29,151.0
26049.0,30 a 45,316.0
26049.0,46 a 60,227.0
26049.0,> 60,199.0
,,
,,
26056.0,0 a 2,95.0
26056.0,3 a 5,141.0
26056.0,6 a 11,257.0
26056.0,12 a 18,309.0
26056.0,19 a 29,448.0
26056.0,30 a 45,644.0
26056.0,46 a 60,515.0
26056.0,> 60,453.0
,,
,,
26063.0,0 a 2,21.0
26063.0,3 a 5,43.0
26063.0,6 a 11,60.0
26063.0,12 a 18,68.0
26063.0,19 a 29,104.0
26063.0,30 a 45,159.0
26063.0,46 a 60,154.0
26063.0,> 60,135.0
,,
,,
26070.0,0 a 2,61.0
26070.0,3 a 5,76.0
26070.0,6 a 11,160.0
26070.0,12 a 18,178.0
26070.0,19 a 29,347.0
26070.0,30 a 45,440.0
26070.0,46 a 60,351.0
26070.0,> 60,269.0
,,
,,
26077.0,0 a 2,4615.0
26077.0,3 a 5,5876.0
26077.0,6 a 11,13418.0
26077.0,12 a 18,15650.0
26077.0,19 a 29,23679.0
26077.0,30 a 45,35916.0
26077.0,46 a 60,24388.0
26077.0,> 60,20878.0
,,
,,
26084.0,0 a 2,260.0
26084.0,3 a 5,305.0
26084.0,6 a 11,638.0
26084.0,12 a 18,625.0
26084.0,19 a 29,1184.0
26084.0,30 a 45,1543.0
26084.0,46 a 60,980.0
26084.0,> 60,812.0
,,
,,
26091.0,0 a 2,575.0
26091.0,3 a 5,769.0
26091.0,6 a 11,1701.0
26091.0,12 a 18,1804.0
26091.0,19 a 29,2535.0
26091.0,30 a 45,3714.0
26091.0,46 a 60,1944.0
26091.0,> 60,1435.0
,,
,,
26098.0,0 a 2,197.0
26098.0,3 a 5,267.0
26098.0,6 a 11,643.0
26098.0,12 a 18,657.0
26098.0,19 a 29,866.0
26098.0,30 a 45,1489.0
26098.0,46 a 60,1009.0
26098.0,> 60,819.0
,,
,,
26105.0,0 a 2,57.0
26105.0,3 a 5,60.0
26105.0,6 a 11,144.0
26105.0,12 a 18,174.0
26105.0,19 a 29,242.0
26105.0,30 a 45,398.0
26105.0,46 a 60,266.0
26105.0,> 60,267.0
,,
,,
30008.0,0 a 2,2539.0
30008.0,3 a 5,3368.0
30008.0,6 a 11,6990.0
30008.0,12 a 18,7913.0
30008.0,19 a 29,11919.0
30008.0,30 a 45,17423.0
30008.0,46 a 60,12578.0
30008.0,> 60,12160.0
,,
,,
30015.0,0 a 2,7953.0
30015.0,3 a 5,9948.0
30015.0,6 a 11,21468.0
30015.0,12 a 18,23202.0
30015.0,19 a 29,35429.0
30015.0,30 a 45,44189.0
30015.0,46 a 60,29585.0
30015.0,> 60,25829.0
,,
,,
30021.0,0 a 2,1692.0
30021.0,3 a 5,2155.0
30021.0,6 a 11,4458.0
30021.0,12 a 18,5162.0
30021.0,19 a 29,9237.0
30021.0,30 a 45,12206.0
30021.0,46 a 60,8362.0
30021.0,> 60,9040.0
,,
,,
30028.0,0 a 2,3023.0
30028.0,3 a 5,3853.0
30028.0,6 a 11,7982.0
30028.0,12 a 18,8706.0
30028.0,19 a 29,13507.0
30028.0,30 a 45,18465.0
30028.0,46 a 60,12136.0
30028.0,> 60,10592.0
,,
,,
30035.0,0 a 2,1181.0
30035.0,3 a 5,1448.0
30035.0,6 a 11,2860.0
30035.0,12 a 18,3251.0
30035.0,19 a 29,5516.0
30035.0,30 a 45,6570.0
30035.0,46 a 60,4599.0
30035.0,> 60,4011.0
,,
,,
30042.0,0 a 2,636.0
30042.0,3 a 5,825.0
30042.0,6 a 11,1726.0
30042.0,12 a 18,2028.0
30042.0,19 a 29,3231.0
30042.0,30 a 45,3652.0
30042.0,46 a 60,2558.0
30042.0,> 60,2061.0
,,
,,
30049.0,0 a 2,1971.0
30049.0,3 a 5,2558.0
30049.0,6 a 11,5466.0
30049.0,12 a 18,6180.0
30049.0,19 a 29,8995.0
30049.0,30 a 45,12649.0
30049.0,46 a 60,9624.0
30049.0,> 60,9353.0
,,
,,
30056.0,0 a 2,4088.0
30056.0,3 a 5,5322.0
30056.0,6 a 11,11769.0
30056.0,12 a 18,13659.0
30056.0,19 a 29,19196.0
30056.0,30 a 45,29089.0
30056.0,46 a 60,21164.0
30056.0,> 60,20889.0
,,
,,
30063.0,0 a 2,564.0
30063.0,3 a 5,707.0
30063.0,6 a 11,1534.0
30063.0,12 a 18,1747.0
30063.0,19 a 29,2498.0
30063.0,30 a 45,3083.0
30063.0,46 a 60,2131.0
30063.0,> 60,1720.0
,,
,,
30070.0,0 a 2,2970.0
30070.0,3 a 5,3579.0
30070.0,6 a 11,7842.0
30070.0,12 a 18,8762.0
30070.0,19 a 29,13680.0
30070.0,30 a 45,16215.0
30070.0,46 a 60,11473.0
30070.0,> 60,10750.0
,,
,,
30077.0,0 a 2,1490.0
30077.0,3 a 5,1874.0
30077.0,6 a 11,4082.0
30077.0,12 a 18,4610.0
30077.0,19 a 29,6797.0
30077.0,30 a 45,9714.0
30077.0,46 a 60,6927.0
30077.0,> 60,7460.0
,,
,,
30084.0,0 a 2,11940.0
30084.0,3 a 5,16035.0
30084.0,6 a 11,35139.0
30084.0,12 a 18,39844.0
30084.0,19 a 29,66398.0
30084.0,30 a 45,94150.0
30084.0,46 a 60,63834.0
30084.0,> 60,61376.0
,,
,,
30088.0,0 a 2,796.0
30088.0,3 a 5,947.0
30088.0,6 a 11,2142.0
30088.0,12 a 18,2515.0
30088.0,19 a 29,3471.0
30088.0,30 a 45,4488.0
30088.0,46 a 60,3359.0
30088.0,> 60,3068.0
,,
,,
30091.0,0 a 2,1067.0
30091.0,3 a 5,1410.0
30091.0,6 a 11,3068.0
30091.0,12 a 18,3496.0
30091.0,19 a 29,4950.0
30091.0,30 a 45,6680.0
30091.0,46 a 60,4960.0
30091.0,> 60,5460.0
,,
,,
30098.0,0 a 2,3765.0
30098.0,3 a 5,4867.0
30098.0,6 a 11,10712.0
30098.0,12 a 18,12820.0
30098.0,19 a 29,19554.0
30098.0,30 a 45,26490.0
30098.0,46 a 60,18474.0
30098.0,> 60,18834.0
,,
,,
30105.0,0 a 2,1379.0
30105.0,3 a 5,1744.0
30105.0,6 a 11,3601.0
30105.0,12 a 18,4287.0
30105.0,19 a 29,6464.0
30105.0,30 a 45,9353.0
30105.0,46 a 60,6848.0
30105.0,> 60,6625.0
,,
,,
30113.0,0 a 2,2097.0
30113.0,3 a 5,2582.0
30113.0,6 a 11,5389.0
30113.0,12 a 18,6314.0
30113.0,19 a 29,9969.0
30113.0,30 a 45,12073.0
30113.0,46 a 60,8359.0
30113.0,> 60,8501.0
,,
,,
34007.0,0 a 2,776.0
34007.0,3 a 5,987.0
34007.0,6 a 11,2028.0
34007.0,12 a 18,2207.0
34007.0,19 a 29,3037.0
34007.0,30 a 45,3269.0
34007.0,46 a 60,1885.0
34007.0,> 60,1411.0
,,
,,
34014.0,0 a 2,9174.0
34014.0,3 a 5,11953.0
34014.0,6 a 11,26493.0
34014.0,12 a 18,30652.0
34014.0,19 a 29,50871.0
34014.0,30 a 45,63766.0
34014.0,46 a 60,41872.0
34014.0,> 60,33791.0
,,
,,
34021.0,0 a 2,743.0
34021.0,3 a 5,982.0
34021.0,6 a 11,2095.0
34021.0,12 a 18,2631.0
34021.0,19 a 29,3433.0
34021.0,30 a 45,4057.0
34021.0,46 a 60,2859.0
34021.0,> 60,2475.0
,,
,,
34028.0,0 a 2,899.0
34028.0,3 a 5,1019.0
34028.0,6 a 11,2143.0
34028.0,12 a 18,2420.0
34028.0,19 a 29,3415.0
34028.0,30 a 45,3801.0
34028.0,46 a 60,2075.0
34028.0,> 60,1245.0
,,
,,
34035.0,0 a 2,3451.0
34035.0,3 a 5,4619.0
34035.0,6 a 11,9940.0
34035.0,12 a 18,10400.0
34035.0,19 a 29,15383.0
34035.0,30 a 45,16880.0
34035.0,46 a 60,11358.0
34035.0,> 60,9569.0
,,
,,
34042.0,0 a 2,861.0
34042.0,3 a 5,1003.0
34042.0,6 a 11,2181.0
34042.0,12 a 18,2467.0
34042.0,19 a 29,3149.0
34042.0,30 a 45,3886.0
34042.0,46 a 60,2985.0
34042.0,> 60,2557.0
,,
,,
34049.0,0 a 2,3984.0
34049.0,3 a 5,4950.0
34049.0,6 a 11,10260.0
34049.0,12 a 18,11076.0
34049.0,19 a 29,16208.0
34049.0,30 a 45,20073.0
34049.0,46 a 60,14121.0
34049.0,> 60,13444.0
,,
,,
34056.0,0 a 2,2933.0
34056.0,3 a 5,3897.0
34056.0,6 a 11,8111.0
34056.0,12 a 18,9246.0
34056.0,19 a 29,12621.0
34056.0,30 a 45,15002.0
34056.0,46 a 60,10826.0
34056.0,> 60,9924.0
,,
,,
34063.0,0 a 2,1088.0
34063.0,3 a 5,1333.0
34063.0,6 a 11,2783.0
34063.0,12 a 18,3034.0
34063.0,19 a 29,3735.0
34063.0,30 a 45,3590.0
34063.0,46 a 60,1455.0
34063.0,> 60,660.0
,,
,,
38007.0,0 a 2,567.0
38007.0,3 a 5,755.0
38007.0,6 a 11,1685.0
38007.0,12 a 18,2099.0
38007.0,19 a 29,2998.0
38007.0,30 a 45,3295.0
38007.0,46 a 60,1878.0
38007.0,> 60,1721.0
,,
,,
38014.0,0 a 2,4828.0
38014.0,3 a 5,6190.0
38014.0,6 a 11,13356.0
38014.0,12 a 18,15219.0
38014.0,19 a 29,23505.0
38014.0,30 a 45,28578.0
38014.0,46 a 60,17539.0
38014.0,> 60,13044.0
,,
,,
38021.0,0 a 2,9742.0
38021.0,3 a 5,13306.0
38021.0,6 a 11,31256.0
38021.0,12 a 18,34888.0
38021.0,19 a 29,55643.0
38021.0,30 a 45,77597.0
38021.0,46 a 60,51895.0
38021.0,> 60,45142.0
,,
,,
38028.0,0 a 2,712.0
38028.0,3 a 5,1040.0
38028.0,6 a 11,2442.0
38028.0,12 a 18,2816.0
38028.0,19 a 29,3782.0
38028.0,30 a 45,4868.0
38028.0,46 a 60,2807.0
38028.0,> 60,2410.0
,,
,,
38035.0,0 a 2,3698.0
38035.0,3 a 5,4449.0
38035.0,6 a 11,9746.0
38035.0,12 a 18,11270.0
38035.0,19 a 29,16890.0
38035.0,30 a 45,21904.0
38035.0,46 a 60,14602.0
38035.0,> 60,11573.0
,,
,,
38042.0,0 a 2,1945.0
38042.0,3 a 5,2855.0
38042.0,6 a 11,6551.0
38042.0,12 a 18,7631.0
38042.0,19 a 29,11413.0
38042.0,30 a 45,15857.0
38042.0,46 a 60,10089.0
38042.0,> 60,9181.0
,,
,,
38049.0,0 a 2,84.0
38049.0,3 a 5,86.0
38049.0,6 a 11,241.0
38049.0,12 a 18,238.0
38049.0,19 a 29,282.0
38049.0,30 a 45,378.0
38049.0,46 a 60,233.0
38049.0,> 60,255.0
,,
,,
38056.0,0 a 2,231.0
38056.0,3 a 5,308.0
38056.0,6 a 11,699.0
38056.0,12 a 18,738.0
38056.0,19 a 29,1197.0
38056.0,30 a 45,1656.0
38056.0,46 a 60,1119.0
38056.0,> 60,781.0
,,
,,
38063.0,0 a 2,2994.0
38063.0,3 a 5,4211.0
38063.0,6 a 11,9254.0
38063.0,12 a 18,10031.0
38063.0,19 a 29,15799.0
38063.0,30 a 45,20395.0
38063.0,46 a 60,13502.0
38063.0,> 60,12051.0
,,
,,
38070.0,0 a 2,844.0
38070.0,3 a 5,1061.0
38070.0,6 a 11,2399.0
38070.0,12 a 18,2601.0
38070.0,19 a 29,4006.0
38070.0,30 a 45,4633.0
38070.0,46 a 60,2749.0
38070.0,> 60,2204.0
,,
,,
38077.0,0 a 2,110.0
38077.0,3 a 5,172.0
38077.0,6 a 11,302.0
38077.0,12 a 18,352.0
38077.0,19 a 29,466.0
38077.0,30 a 45,482.0
38077.0,46 a 60,381.0
38077.0,> 60,376.0
,,
,,
38084.0,0 a 2,190.0
38084.0,3 a 5,249.0
38084.0,6 a 11,527.0
38084.0,12 a 18,560.0
38084.0,19 a 29,836.0
38084.0,30 a 45,831.0
38084.0,46 a 60,434.0
38084.0,> 60,339.0
,,
,,
38094.0,0 a 2,437.0
38094.0,3 a 5,626.0
38094.0,6 a 11,1549.0
38094.0,12 a 18,1803.0
38094.0,19 a 29,2674.0
38094.0,30 a 45,3594.0
38094.0,46 a 60,2184.0
38094.0,> 60,1754.0
,,
,,
38098.0,0 a 2,166.0
38098.0,3 a 5,209.0
38098.0,6 a 11,534.0
38098.0,12 a 18,565.0
38098.0,19 a 29,1063.0
38098.0,30 a 45,1231.0
38098.0,46 a 60,772.0
38098.0,> 60,758.0
,,
,,
38105.0,0 a 2,83.0
38105.0,3 a 5,111.0
38105.0,6 a 11,276.0
38105.0,12 a 18,329.0
38105.0,19 a 29,436.0
38105.0,30 a 45,528.0
38105.0,46 a 60,402.0
38105.0,> 60,325.0
,,
,,
38112.0,0 a 2,1035.0
38112.0,3 a 5,1332.0
38112.0,6 a 11,2773.0
38112.0,12 a 18,3272.0
38112.0,19 a 29,4760.0
38112.0,30 a 45,5917.0
38112.0,46 a 60,3675.0
38112.0,> 60,3067.0
,,
,,
42007.0,0 a 2,349.0
42007.0,3 a 5,420.0
42007.0,6 a 11,980.0
42007.0,12 a 18,1168.0
42007.0,19 a 29,1523.0
42007.0,30 a 45,2513.0
42007.0,46 a 60,2010.0
42007.0,> 60,2090.0
,,
,,
42014.0,0 a 2,84.0
42014.0,3 a 5,110.0
42014.0,6 a 11,272.0
42014.0,12 a 18,336.0
42014.0,19 a 29,367.0
42014.0,30 a 45,608.0
42014.0,46 a 60,444.0
42014.0,> 60,390.0
,,
,,
42021.0,0 a 2,3562.0
42021.0,3 a 5,4696.0
42021.0,6 a 11,11128.0
42021.0,12 a 18,12701.0
42021.0,19 a 29,18957.0
42021.0,30 a 45,28763.0
42021.0,46 a 60,19702.0
42021.0,> 60,18995.0
,,
,,
42028.0,0 a 2,276.0
42028.0,3 a 5,372.0
42028.0,6 a 11,880.0
42028.0,12 a 18,933.0
42028.0,19 a 29,1302.0
42028.0,30 a 45,1906.0
42028.0,46 a 60,1308.0
42028.0,> 60,1248.0
,,
,,
42035.0,0 a 2,416.0
42035.0,3 a 5,607.0
42035.0,6 a 11,1345.0
42035.0,12 a 18,1449.0
42035.0,19 a 29,2137.0
42035.0,30 a 45,3507.0
42035.0,46 a 60,2686.0
42035.0,> 60,2947.0
,,
,,
42042.0,0 a 2,45.0
42042.0,3 a 5,54.0
42042.0,6 a 11,100.0
42042.0,12 a 18,115.0
42042.0,19 a 29,156.0
42042.0,30 a 45,266.0
42042.0,46 a 60,182.0
42042.0,> 60,185.0
,,
,,
42049.0,0 a 2,71.0
42049.0,3 a 5,130.0
42049.0,6 a 11,305.0
42049.0,12 a 18,319.0
42049.0,19 a 29,452.0
42049.0,30 a 45,671.0
42049.0,46 a 60,501.0
42049.0,> 60,419.0
,,
,,
42056.0,0 a 2,409.0
42056.0,3 a 5,551.0
42056.0,6 a 11,1149.0
42056.0,12 a 18,1340.0
42056.0,19 a 29,1807.0
42056.0,30 a 45,2881.0
42056.0,46 a 60,1942.0
42056.0,> 60,2198.0
,,
,,
42063.0,0 a 2,44.0
42063.0,3 a 5,66.0
42063.0,6 a 11,150.0
42063.0,12 a 18,193.0
42063.0,19 a 29,228.0
42063.0,30 a 45,341.0
42063.0,46 a 60,239.0
42063.0,> 60,200.0
,,
,,
42070.0,0 a 2,332.0
42070.0,3 a 5,358.0
42070.0,6 a 11,756.0
42070.0,12 a 18,965.0
42070.0,19 a 29,1297.0
42070.0,30 a 45,2024.0
42070.0,46 a 60,1628.0
42070.0,> 60,2037.0
,,
,,
42077.0,0 a 2,200.0
42077.0,3 a 5,286.0
42077.0,6 a 11,590.0
42077.0,12 a 18,720.0
42077.0,19 a 29,963.0
42077.0,30 a 45,1778.0
42077.0,46 a 60,1414.0
42077.0,> 60,1762.0
,,
,,
42084.0,0 a 2,17.0
42084.0,3 a 5,22.0
42084.0,6 a 11,46.0
42084.0,12 a 18,50.0
42084.0,19 a 29,48.0
42084.0,30 a 45,102.0
42084.0,46 a 60,85.0
42084.0,> 60,58.0
,,
,,
42091.0,0 a 2,19.0
42091.0,3 a 5,14.0
42091.0,6 a 11,42.0
42091.0,12 a 18,28.0
42091.0,19 a 29,58.0
42091.0,30 a 45,102.0
42091.0,46 a 60,71.0
42091.0,> 60,79.0
,,
,,
42098.0,0 a 2,270.0
42098.0,3 a 5,377.0
42098.0,6 a 11,835.0
42098.0,12 a 18,1016.0
42098.0,19 a 29,1447.0
42098.0,30 a 45,2140.0
42098.0,46 a 60,1539.0
42098.0,> 60,1619.0
,,
,,
42105.0,0 a 2,2311.0
42105.0,3 a 5,2981.0
42105.0,6 a 11,6549.0
42105.0,12 a 18,7418.0
42105.0,19 a 29,11692.0
42105.0,30 a 45,16123.0
42105.0,46 a 60,11224.0
42105.0,> 60,10769.0
,,
,,
42112.0,0 a 2,481.0
42112.0,3 a 5,614.0
42112.0,6 a 11,1350.0
42112.0,12 a 18,1404.0
42112.0,19 a 29,1999.0
42112.0,30 a 45,2937.0
42112.0,46 a 60,1674.0
42112.0,> 60,1177.0
,,
,,
42119.0,0 a 2,268.0
42119.0,3 a 5,332.0
42119.0,6 a 11,699.0
42119.0,12 a 18,933.0
42119.0,19 a 29,1207.0
42119.0,30 a 45,1858.0
42119.0,46 a 60,1479.0
42119.0,> 60,1628.0
,,
,,
42126.0,0 a 2,344.0
42126.0,3 a 5,509.0
42126.0,6 a 11,1070.0
42126.0,12 a 18,1375.0
42126.0,19 a 29,1565.0
42126.0,30 a 45,2503.0
42126.0,46 a 60,1869.0
42126.0,> 60,1855.0
,,
,,
42133.0,0 a 2,523.0
42133.0,3 a 5,709.0
42133.0,6 a 11,1651.0
42133.0,12 a 18,1945.0
42133.0,19 a 29,2467.0
42133.0,30 a 45,3872.0
42133.0,46 a 60,2990.0
42133.0,> 60,3199.0
,,
,,
42140.0,0 a 2,641.0
42140.0,3 a 5,899.0
42140.0,6 a 11,2073.0
42140.0,12 a 18,2136.0
42140.0,19 a 29,2526.0
42140.0,30 a 45,4738.0
42140.0,46 a 60,3020.0
42140.0,> 60,1894.0
,,
,,
42147.0,0 a 2,186.0
42147.0,3 a 5,249.0
42147.0,6 a 11,506.0
42147.0,12 a 18,569.0
42147.0,19 a 29,837.0
42147.0,30 a 45,1263.0
42147.0,46 a 60,995.0
42147.0,> 60,1032.0
,,
,,
42154.0,0 a 2,557.0
42154.0,3 a 5,764.0
42154.0,6 a 11,1797.0
42154.0,12 a 18,1955.0
42154.0,19 a 29,2758.0
42154.0,30 a 45,4249.0
42154.0,46 a 60,2871.0
42154.0,> 60,2735.0
,,
,,
46007.0,0 a 2,589.0
46007.0,3 a 5,764.0
