Cueanexo,Departamento,id_departamento,Común,Nivel inicial - Jardín maternal,Nivel inicial - Jardín de infantes,Primario,Secundario,Secundario - INET
60155000,MERCEDES,6532,1.0,,1.0,,,
60155200,CHIVILCOY,6224,1.0,,,1.0,,
60155500,ALMIRANTE BROWN,6028,1.0,,,1.0,,
60155600,ALMIRANTE BROWN,6028,,,,,,
60155700,ALMIRANTE BROWN,6028,1.0,,1.0,,,
60155900,ALMIRANTE BROWN,6028,1.0,,,1.0,,
60156000,ALMIRANTE BROWN,6028,1.0,,,1.0,,
60156200,ALMIRANTE BROWN,6028,1.0,,1.0,,,
60156300,ALMIRANTE BROWN,6028,1.0,,1.0,,,
60156600,VICENTE LOPEZ,6861,1.0,,,1.0,,
60156700,VICENTE LOPEZ,6861,1.0,1.0,,,,
60156800,OLAVARRIA,6595,1.0,,,1.0,,
60156900,OLAVARRIA,6595,1.0,,,1.0,,
60157100,OLAVARRIA,6595,1.0,,,1.0,,
60157300,OLAVARRIA,6595,1.0,,,1.0,,
60157400,OLAVARRIA,6595,1.0,,,1.0,,
60157500,BERAZATEGUI,6091,1.0,1.0,1.0,,,
60157600,OLAVARRIA,6595,1.0,1.0,1.0,,,
60157700,OLAVARRIA,6595,1.0,,,1.0,,
60157800,OLAVARRIA,6595,1.0,,,1.0,,
60157900,OLAVARRIA,6595,1.0,,,1.0,,
60158000,OLAVARRIA,6595,1.0,,,1.0,,
60158300,OLAVARRIA,6595,1.0,,,1.0,,
60158400,OLAVARRIA,6595,1.0,,,1.0,,
60158500,OLAVARRIA,6595,1.0,,,1.0,,
60158600,OLAVARRIA,6595,1.0,,,1.0,,
60158700,OLAVARRIA,6595,1.0,,,1.0,,
60158800,OLAVARRIA,6595,1.0,,,1.0,,
60158900,OLAVARRIA,6595,1.0,1.0,1.0,,,
60159100,OLAVARRIA,6595,1.0,,,1.0,,
60159200,OLAVARRIA,6595,1.0,,,1.0,,
60159500,OLAVARRIA,6595,1.0,,,1.0,,
60159800,OLAVARRIA,6595,1.0,1.0,1.0,,,
60159900,OLAVARRIA,6595,1.0,,,1.0,,
60160000,CHIVILCOY,6224,1.0,,,1.0,,
60160100,CHIVILCOY,6224,1.0,1.0,1.0,,,
60160200,CHIVILCOY,6224,1.0,,,1.0,,
60160400,EXALTACION DE LA CRUZ,6266,1.0,,,1.0,,
60160500,EXALTACION DE LA CRUZ,6266,1.0,1.0,1.0,,,
60160600,EXALTACION DE LA CRUZ,6266,,,,,,
60160700,EXALTACION DE LA CRUZ,6266,1.0,,,1.0,,
60160800,VICENTE LOPEZ,6861,1.0,1.0,1.0,,,
60161000,VICENTE LOPEZ,6861,1.0,,1.0,1.0,,
60161500,CORONEL DORREGO,6189,1.0,,,1.0,,
60161600,CORONEL DORREGO,6189,1.0,1.0,1.0,,,
60161700,CORONEL DORREGO,6189,1.0,,,1.0,,
60161800,CORONEL DORREGO,6189,1.0,,,1.0,,
60161900,CORONEL DORREGO,6189,1.0,,,1.0,,
60162000,CORONEL DORREGO,6189,1.0,,,,1.0,
60162300,CORONEL DORREGO,6189,1.0,,,1.0,,
60162400,GENERAL SAN MARTIN,6371,1.0,,,,1.0,1.0
60162500,GENERAL SAN MARTIN,6371,1.0,,,1.0,,
60162700,GENERAL SAN MARTIN,6371,1.0,,,,1.0,
60162800,GENERAL SAN MARTIN,6371,1.0,,,1.0,,
60163000,CHIVILCOY,6224,1.0,,,1.0,,
60163100,CHIVILCOY,6224,1.0,,1.0,,,
60163400,GENERAL SAN MARTIN,6371,1.0,1.0,1.0,,,
60163700,AVELLANEDA,6035,1.0,,1.0,,,
60163800,AVELLANEDA,6035,1.0,1.0,1.0,,,
60163900,AVELLANEDA,6035,1.0,,,1.0,,
60164000,AVELLANEDA,6035,1.0,,1.0,,,
60164100,CORONEL DE MARINA L ROSALES,6182,1.0,1.0,1.0,,,
60164200,AVELLANEDA,6035,1.0,,,1.0,,
60164300,AVELLANEDA,6035,1.0,,,,1.0,
60164302,AVELLANEDA,6035,1.0,,,,1.0,
60164400,QUILMES,6658,1.0,,,1.0,,
60164500,QUILMES,6658,1.0,,1.0,,,
60164700,QUILMES,6658,1.0,,,1.0,,
60164800,QUILMES,6658,1.0,1.0,1.0,,,
60164900,LA MATANZA,6427,1.0,,,1.0,,
60165100,LA MATANZA,6427,1.0,,1.0,,,
60165200,AVELLANEDA,6035,,,,,,
60165300,AVELLANEDA,6035,1.0,,1.0,,,
60165400,AVELLANEDA,6035,1.0,,,1.0,,
60165500,GENERAL SAN MARTIN,6371,1.0,,,1.0,,
60165600,GENERAL SAN MARTIN,6371,1.0,1.0,1.0,,,
60165900,LOMAS DE ZAMORA,6490,1.0,1.0,1.0,,,
60166000,LOMAS DE ZAMORA,6490,1.0,1.0,1.0,,,
60166100,LOMAS DE ZAMORA,6490,1.0,1.0,1.0,,,
60166200,LOMAS DE ZAMORA,6490,1.0,,,1.0,,
60166300,LOMAS DE ZAMORA,6490,1.0,,,1.0,,
60166400,LOMAS DE ZAMORA,6490,1.0,,,1.0,,
60166600,LANUS,6434,1.0,1.0,1.0,,,
60166700,ALMIRANTE BROWN,6028,1.0,,1.0,,,
60167000,TAPALQUE,6798,1.0,,,1.0,,
60167100,TAPALQUE,6798,1.0,,,,1.0,
60167101,TAPALQUE,6798,1.0,,,,1.0,
60167200,ALMIRANTE BROWN,6028,,,,,,
60167300,SAN NICOLAS,6763,1.0,,1.0,,,
60167400,SAN NICOLAS,6763,1.0,,,,,
60167700,SAN NICOLAS,6763,1.0,,,1.0,,
60167900,SAN NICOLAS,6763,1.0,1.0,1.0,,,
60168000,SAN NICOLAS,6763,1.0,,,1.0,,
60168100,SAN NICOLAS,6763,1.0,1.0,1.0,,,
60168400,SAN NICOLAS,6763,1.0,,,1.0,,
60168500,SAN NICOLAS,6763,1.0,,,1.0,,
60168600,SAN NICOLAS,6763,1.0,,,1.0,,
60168700,CORONEL DE MARINA L ROSALES,6182,,,,,,
60168800,CORONEL DE MARINA L ROSALES,6182,1.0,1.0,1.0,,,
60168900,CORONEL DE MARINA L ROSALES,6182,1.0,,,1.0,,
60169000,CORONEL DE MARINA L ROSALES,6182,1.0,,,1.0,,
60169100,CORONEL DE MARINA L ROSALES,6182,1.0,,,1.0,,
60169200,CORONEL DE MARINA L ROSALES,6182,1.0,,,1.0,,
60169300,CORONEL SUAREZ,6203,1.0,,,1.0,,
60169400,CORONEL DE MARINA L ROSALES,6182,1.0,,,1.0,,
60169500,CORONEL DE MARINA L ROSALES,6182,1.0,,1.0,,,
60169600,CORONEL SUAREZ,6203,1.0,1.0,1.0,,,
60169700,CORONEL SUAREZ,6203,1.0,,,1.0,,
60170000,FLORENCIO VARELA,6274,1.0,,,1.0,,
60170100,FLORENCIO VARELA,6274,,,,,,
60170200,ALMIRANTE BROWN,6028,,,,,,
60170201,ALMIRANTE BROWN,6028,,,,,,
60170202,ALMIRANTE BROWN,6028,,,,,,
60170300,ALMIRANTE BROWN,6028,1.0,,1.0,,,
60170400,ALMIRANTE BROWN,6028,1.0,,1.0,,,
60170600,BOLIVAR,6105,1.0,,,1.0,,
60170800,BOLIVAR,6105,,,,,,
60171100,BOLIVAR,6105,1.0,,,,1.0,
60171300,BOLIVAR,6105,1.0,,,1.0,,
60171400,ALMIRANTE BROWN,6028,1.0,,1.0,,,
60171700,ALMIRANTE BROWN,6028,1.0,1.0,1.0,,,
60171800,ALMIRANTE BROWN,6028,1.0,,,1.0,,
60172000,CORONEL DORREGO,6189,1.0,1.0,1.0,,,
60172400,CORONEL DORREGO,6189,1.0,,,1.0,,
60172700,CORONEL DORREGO,6189,1.0,,,1.0,,
60172900,CORONEL DORREGO,6189,1.0,1.0,1.0,,,
60173000,CORONEL DORREGO,6189,,,,,,
60173100,CORONEL DORREGO,6189,1.0,,,1.0,,
60173200,CORONEL DORREGO,6189,1.0,,,1.0,,
60173300,CORONEL DORREGO,6189,1.0,,,1.0,,
60173400,LANUS,6434,1.0,,,1.0,,
60173600,LA MATANZA,6427,1.0,,,1.0,,
60173700,LA MATANZA,6427,1.0,,,1.0,,
60173800,LA MATANZA,6427,1.0,,1.0,,,
60173900,LOBERIA,6476,,,,,,
60174000,LOBERIA,6476,1.0,,,1.0,,
60174100,LOBERIA,6476,,,,,,
60174200,LOBERIA,6476,1.0,,,1.0,,
60174300,LOBERIA,6476,1.0,,,1.0,,
60174400,LOBERIA,6476,1.0,,,1.0,,
60174500,LOBERIA,6476,1.0,,,1.0,,
60174600,LOBERIA,6476,1.0,,,1.0,,
60174700,LOBERIA,6476,1.0,,,,1.0,
60174800,LOBERIA,6476,1.0,,,1.0,,
60174900,AVELLANEDA,6035,1.0,,1.0,,,
60175100,ZARATE,6882,1.0,,,1.0,,
60175200,ZARATE,6882,1.0,1.0,1.0,,,
60175300,AVELLANEDA,6035,1.0,,1.0,,,
60175400,ROQUE PEREZ,6693,,,,,,
60175500,ROQUE PEREZ,6693,,,,,,
60175600,GENERAL VILLEGAS,6392,1.0,,,1.0,,
60175700,GENERAL VILLEGAS,6392,1.0,,,1.0,,
60175800,GENERAL VILLEGAS,6392,1.0,,,1.0,,
60175900,NAVARRO,6574,1.0,,,1.0,,
60176000,NAVARRO,6574,1.0,,,1.0,,
60176100,NAVARRO,6574,1.0,,,1.0,,
60176200,NAVARRO,6574,1.0,,,1.0,,
60176300,NAVARRO,6574,1.0,,,1.0,,
60176400,NAVARRO,6574,1.0,,1.0,1.0,,
60176500,MONTE,6547,,,,,,
60176600,MONTE,6547,1.0,,,,,
60176700,MONTE,6547,1.0,1.0,1.0,,,
60176800,MONTE,6547,1.0,1.0,1.0,,,
60176900,MONTE,6547,1.0,1.0,1.0,,,
60177000,MONTE,6547,1.0,,1.0,,,
60177100,MONTE,6547,1.0,1.0,1.0,,,
60177200,MONTE,6547,1.0,,,1.0,,
60177300,RAMALLO,6665,1.0,1.0,1.0,,,
60177400,RAMALLO,6665,1.0,1.0,1.0,,,
60177500,RAMALLO,6665,1.0,1.0,1.0,,,
60177600,SAN NICOLAS,6763,1.0,,1.0,,,
60177700,SAN NICOLAS,6763,1.0,,,1.0,,
60177900,SAN NICOLAS,6763,1.0,,,1.0,,
60178000,SAN NICOLAS,6763,1.0,,1.0,,,
60178100,RAMALLO,6665,1.0,,,1.0,,
60178200,RAMALLO,6665,1.0,,,1.0,,
60178300,RAMALLO,6665,1.0,,,1.0,,
60178600,ALMIRANTE BROWN,6028,1.0,,1.0,,,
60178800,ALMIRANTE BROWN,6028,1.0,1.0,1.0,,,
60178900,ALMIRANTE BROWN,6028,,,,,,
60179200,CORONEL DE MARINA L ROSALES,6182,,,,,,
60179201,CORONEL DE MARINA L ROSALES,6182,,,,,,
60179202,CORONEL DE MARINA L ROSALES,6182,,,,,,
60179204,CORONEL DE MARINA L ROSALES,6182,,,,,,
60179300,VICENTE LOPEZ,6861,1.0,,,1.0,,
60179400,SAN NICOLAS,6763,1.0,,,1.0,,
60179500,CORONEL SUAREZ,6203,1.0,,,1.0,,
60179600,CORONEL SUAREZ,6203,1.0,,,1.0,,
60179700,COLON,6175,1.0,1.0,1.0,,,
60179900,CORONEL DE MARINA L ROSALES,6182,1.0,,,1.0,,
60180000,COLON,6175,1.0,1.0,1.0,,,
60180100,COLON,6175,1.0,1.0,1.0,,,
60180200,NAVARRO,6574,1.0,,,1.0,,
60180300,NAVARRO,6574,1.0,,,1.0,,
60180400,NAVARRO,6574,1.0,,,1.0,,
60180500,FLORENCIO VARELA,6274,1.0,,,1.0,,
60180600,GENERAL PAZ,6343,1.0,,,1.0,,
60180700,GENERAL PAZ,6343,1.0,,,1.0,,
60180800,BARADERO,6070,1.0,1.0,1.0,,,
60180900,BARADERO,6070,1.0,1.0,1.0,,,
60181000,EXALTACION DE LA CRUZ,6266,1.0,,,1.0,,
60181100,PERGAMINO,6623,1.0,,1.0,,,
60181200,PERGAMINO,6623,1.0,1.0,1.0,,,
60181300,TAPALQUE,6798,,,,,,
60181400,ALMIRANTE BROWN,6028,,,,,,
60181500,ALMIRANTE BROWN,6028,1.0,,,1.0,,
60181600,ALMIRANTE BROWN,6028,,,,,,
60181601,ALMIRANTE BROWN,6028,,,,,,
60181602,ALMIRANTE BROWN,6028,,,,,,
60181700,ALMIRANTE BROWN,6028,1.0,,1.0,,,
60181800,ALMIRANTE BROWN,6028,1.0,,,1.0,,
60181900,LANUS,6434,,,,,,
60182100,LANUS,6434,1.0,,1.0,,,
60182200,LANUS,6434,1.0,,,1.0,,
60182300,LANUS,6434,1.0,,1.0,,,
60182400,LANUS,6434,1.0,,,1.0,,
60182500,NECOCHEA,6581,1.0,1.0,1.0,,,
60182700,NECOCHEA,6581,1.0,,,1.0,,
60182800,NECOCHEA,6581,1.0,,,1.0,,
60183300,NECOCHEA,6581,,,,,,
60183400,SAN NICOLAS,6763,1.0,,1.0,,,
60183500,SAN NICOLAS,6763,1.0,,1.0,,,
60183600,SAN NICOLAS,6763,1.0,,1.0,1.0,,
60183700,SAN NICOLAS,6763,1.0,,,1.0,,
60183800,SAN NICOLAS,6763,1.0,1.0,1.0,,,
60183900,SAN NICOLAS,6763,1.0,,,1.0,,
60184000,SAN NICOLAS,6763,1.0,,,1.0,,
60184200,SAN NICOLAS,6763,1.0,,,,1.0,1.0
60184300,SAN NICOLAS,6763,1.0,,1.0,,,
60184400,SAN NICOLAS,6763,1.0,,,1.0,,
60184500,SAN NICOLAS,6763,1.0,,,1.0,,
60184600,RAMALLO,6665,1.0,,,1.0,,
60184700,LOBERIA,6476,1.0,,,1.0,,
60184800,LOBERIA,6476,1.0,,,1.0,,
60184900,LOBERIA,6476,1.0,1.0,1.0,,,
60185000,LOBERIA,6476,1.0,1.0,1.0,,,
60185300,LOBERIA,6476,1.0,,,1.0,,
60185500,LOBERIA,6476,1.0,,,1.0,,
60185600,LOBERIA,6476,1.0,,,1.0,,
60185700,LOBERIA,6476,1.0,1.0,1.0,,,
60185800,LOBERIA,6476,1.0,1.0,1.0,,,
60185900,LOBERIA,6476,1.0,1.0,1.0,,,
60186000,VILLARINO,6875,1.0,1.0,1.0,,,
60186100,VILLARINO,6875,1.0,1.0,1.0,,,
60186300,VILLARINO,6875,1.0,,,1.0,,
60186400,VILLARINO,6875,1.0,,,1.0,,
60186700,VILLARINO,6875,1.0,,,1.0,,
60186800,VILLARINO,6875,1.0,,,1.0,,
60187100,VILLARINO,6875,1.0,,,1.0,,
60187200,VILLARINO,6875,1.0,,,1.0,,
60187300,VILLARINO,6875,1.0,,,1.0,,
60187400,PERGAMINO,6623,1.0,1.0,1.0,,,
60187500,GENERAL PAZ,6343,1.0,,,1.0,,
60187600,GENERAL PAZ,6343,1.0,,,1.0,,
60187700,GENERAL PAZ,6343,1.0,,,1.0,,
60187800,GENERAL PAZ,6343,,,,,,
60187801,GENERAL PAZ,6343,,,,,,
60187900,GENERAL PAZ,6343,1.0,1.0,1.0,,,
60188000,ALMIRANTE BROWN,6028,1.0,,1.0,,,
60188100,ALMIRANTE BROWN,6028,1.0,1.0,1.0,,,
60188200,GENERAL PAZ,6343,1.0,1.0,1.0,,,
60188600,SAN PEDRO,6770,1.0,1.0,1.0,,,
60188700,CAMPANA,6126,1.0,,,,1.0,
60188800,SAN FERNANDO,6749,1.0,,,,,
60189000,ALMIRANTE BROWN,6028,1.0,,,1.0,,
60189100,ALMIRANTE BROWN,6028,1.0,,,1.0,,
60189200,ALMIRANTE BROWN,6028,1.0,,1.0,,,
60189300,ALMIRANTE BROWN,6028,1.0,1.0,1.0,,,
60189400,SAN NICOLAS,6763,1.0,,,,,
60189600,SAN NICOLAS,6763,,,,,,
60189800,ALMIRANTE BROWN,6028,1.0,,,1.0,,
60189900,ALMIRANTE BROWN,6028,,,,,,
60190000,ALMIRANTE BROWN,6028,1.0,,,1.0,,
60190100,ALMIRANTE BROWN,6028,1.0,,,1.0,,
60190200,ALMIRANTE BROWN,6028,,,,,,
60190300,ALMIRANTE BROWN,6028,1.0,,,1.0,,
60190400,ALMIRANTE BROWN,6028,1.0,,,1.0,,
60190500,SAN NICOLAS,6763,1.0,,,1.0,,
60190600,SAN NICOLAS,6763,1.0,,,,1.0,1.0
60190700,BOLIVAR,6105,1.0,,,,1.0,
60190900,ESCOBAR,6252,1.0,,,1.0,,
60191000,ESCOBAR,6252,1.0,,,1.0,,
60191100,MERCEDES,6532,1.0,1.0,1.0,,,
60191200,LA MATANZA,6427,1.0,,,1.0,,
60191300,LA MATANZA,6427,1.0,,,1.0,,
60191400,VICENTE LOPEZ,6861,1.0,,,1.0,,
60191500,ROQUE PEREZ,6693,1.0,,,1.0,,
60191600,ROQUE PEREZ,6693,1.0,,,1.0,,
60191700,ROQUE PEREZ,6693,1.0,,,1.0,,
60191800,ROQUE PEREZ,6693,1.0,,,1.0,,
60191900,LOMAS DE ZAMORA,6490,1.0,,,,,
60192000,LOMAS DE ZAMORA,6490,1.0,1.0,1.0,,,
60192100,LOMAS DE ZAMORA,6490,1.0,1.0,1.0,,,
60192300,LOMAS DE ZAMORA,6490,1.0,,1.0,,,
60192500,LOMAS DE ZAMORA,6490,1.0,,,1.0,,
60192600,ALMIRANTE BROWN,6028,1.0,,1.0,,,
60193000,TIGRE,6805,1.0,,1.0,,,
60193200,LOMAS DE ZAMORA,6490,1.0,,1.0,,,
60193300,LOMAS DE ZAMORA,6490,1.0,,1.0,,,
60193400,LOMAS DE ZAMORA,6490,1.0,,,1.0,,
60193500,SAN FERNANDO,6749,,,,,,
60193501,SAN FERNANDO,6749,,,,,,
60193600,LANUS,6434,1.0,,1.0,,,
60193700,LANUS,6434,1.0,,1.0,,,
60193800,LANUS,6434,1.0,,1.0,,,
60193900,LANUS,6434,1.0,,,1.0,,
60194000,LANUS,6434,1.0,1.0,1.0,,,
60194100,LANUS,6434,1.0,,,1.0,,
60194200,LANUS,6434,1.0,1.0,1.0,,,
60194400,LANUS,6434,1.0,1.0,1.0,,,
60194500,LOMAS DE ZAMORA,6490,,,,,,
60194502,LOMAS DE ZAMORA,6490,,,,,,
60194600,LOMAS DE ZAMORA,6490,1.0,,1.0,,,
60194900,QUILMES,6658,1.0,,1.0,,,
60195000,QUILMES,6658,1.0,,,1.0,,
60195100,BAHIA BLANCA,6056,1.0,,,,,
60195200,BAHIA BLANCA,6056,1.0,,1.0,,,
60195300,BAHIA BLANCA,6056,1.0,1.0,1.0,,,
60195400,BAHIA BLANCA,6056,1.0,,1.0,1.0,,
60195500,BAHIA BLANCA,6056,1.0,1.0,1.0,,,
60195900,BAHIA BLANCA,6056,1.0,1.0,1.0,,,
60196000,BAHIA BLANCA,6056,1.0,,,1.0,,
60196100,BAHIA BLANCA,6056,1.0,1.0,1.0,,,
60196200,BAHIA BLANCA,6056,1.0,1.0,1.0,,,
60196400,QUILMES,6658,1.0,,,1.0,,
60196700,QUILMES,6658,1.0,,,1.0,,
60196800,GENERAL VILLEGAS,6392,1.0,1.0,1.0,,,
60196900,GENERAL VILLEGAS,6392,1.0,1.0,1.0,,,
60197000,GENERAL VILLEGAS,6392,,,,,,
60197100,9 DE JULIO,6588,1.0,,,1.0,,
60197200,9 DE JULIO,6588,1.0,,,1.0,,
60197300,MALVINAS ARGENTINAS,6515,1.0,,1.0,1.0,,
60197400,MALVINAS ARGENTINAS,6515,1.0,,,1.0,,
60197500,MALVINAS ARGENTINAS,6515,1.0,,1.0,1.0,,
60197700,MALVINAS ARGENTINAS,6515,1.0,,,1.0,,
60197800,QUILMES,6658,1.0,,1.0,1.0,,
60197900,MONTE,6547,1.0,,,,1.0,
60198000,AVELLANEDA,6035,1.0,,,1.0,,
60198100,AVELLANEDA,6035,1.0,,,,1.0,
60198200,LA MATANZA,6427,1.0,,1.0,,,
60198300,LA MATANZA,6427,1.0,,,1.0,,
60198400,QUILMES,6658,1.0,,,1.0,,
60198600,QUILMES,6658,1.0,,,1.0,,
60198700,LA COSTA,6420,,,,,,
60198800,ROJAS,6686,1.0,,,1.0,,
60198900,MAIPU,6511,1.0,,,1.0,,
60199000,MAIPU,6511,1.0,1.0,1.0,,,
60199100,MAIPU,6511,1.0,,,1.0,,
60199200,MAIPU,6511,1.0,,,,,
60199300,MAIPU,6511,1.0,,,,1.0,
60199400,MAIPU,6511,1.0,,,,1.0,
60199402,MAIPU,6511,1.0,,,,1.0,
60199500,QUILMES,6658,1.0,,,,,
60199600,QUILMES,6658,1.0,,,1.0,,
60199700,NAVARRO,6574,1.0,,,1.0,,
60199800,NAVARRO,6574,1.0,,,1.0,,
60199900,NAVARRO,6574,1.0,,,1.0,,
60200000,NAVARRO,6574,1.0,,,,1.0,1.0
60200100,NAVARRO,6574,1.0,,,,1.0,1.0
60200200,NAVARRO,6574,1.0,1.0,1.0,,,
60200300,NAVARRO,6574,1.0,1.0,1.0,,,
60200400,NAVARRO,6574,1.0,1.0,1.0,,,
60200500,NAVARRO,6574,1.0,1.0,1.0,,,
60200600,NAVARRO,6574,1.0,1.0,1.0,,,
60200700,NAVARRO,6574,1.0,,,1.0,,
60200800,DOLORES,6238,1.0,,,,1.0,
60200801,DOLORES,6238,1.0,,,,1.0,
60200900,DOLORES,6238,1.0,1.0,1.0,,,
60201000,AVELLANEDA,6035,1.0,1.0,1.0,,,
60201100,DOLORES,6238,1.0,1.0,1.0,,,
60201200,DOLORES,6238,1.0,1.0,1.0,,,
60201300,DOLORES,6238,,,,,,
60201400,AVELLANEDA,6035,1.0,1.0,1.0,,,
60201500,AVELLANEDA,6035,1.0,,1.0,,,
60201600,AVELLANEDA,6035,1.0,1.0,1.0,1.0,,
60201800,QUILMES,6658,1.0,,,1.0,,
60201900,QUILMES,6658,1.0,,,1.0,,
60202000,QUILMES,6658,1.0,,,1.0,,
60202100,QUILMES,6658,1.0,,,1.0,,
60202200,AVELLANEDA,6035,1.0,,1.0,,,
60202500,AVELLANEDA,6035,,,,,,
60202501,AVELLANEDA,6035,,,,,,
60202502,AVELLANEDA,6035,,,,,,
60202600,AVELLANEDA,6035,1.0,,1.0,,,
60202700,AVELLANEDA,6035,1.0,,1.0,,,
60202800,LA MATANZA,6427,1.0,,1.0,,,
60202900,LANUS,6434,1.0,,1.0,,,
60203000,LANUS,6434,1.0,,1.0,,,
60203100,LANUS,6434,1.0,,1.0,,,
60203400,LANUS,6434,1.0,,,1.0,,
60203500,LANUS,6434,1.0,,,1.0,,
60203600,LANUS,6434,1.0,,,1.0,,
60203700,LANUS,6434,1.0,,1.0,,,
60203800,LA MATANZA,6427,1.0,,,1.0,,
60203900,LA MATANZA,6427,1.0,,,1.0,,
60204000,LA MATANZA,6427,1.0,,,1.0,,
60204100,LA MATANZA,6427,1.0,1.0,1.0,,,
60204200,LA MATANZA,6427,1.0,,,1.0,,
60204300,LA MATANZA,6427,1.0,,1.0,,,
60204400,LA MATANZA,6427,1.0,,1.0,,,
60204500,SALTO,6714,1.0,1.0,1.0,,,
60204600,SALTO,6714,1.0,1.0,1.0,,,
60204800,SALTO,6714,1.0,,,1.0,,
60204900,LA MATANZA,6427,1.0,,1.0,,,
60205200,QUILMES,6658,1.0,,1.0,,,
60205300,QUILMES,6658,1.0,,1.0,,,
60205500,QUILMES,6658,1.0,,1.0,,,
60205600,QUILMES,6658,1.0,1.0,1.0,,,
60205700,QUILMES,6658,1.0,,1.0,,,
60205800,QUILMES,6658,1.0,,1.0,,,
60205900,QUILMES,6658,,,,,,
60205901,QUILMES,6658,,,,,,
60205902,QUILMES,6658,,,,,,
60205903,QUILMES,6658,,,,,,
60206000,QUILMES,6658,1.0,,,1.0,,
60206200,QUILMES,6658,1.0,,1.0,,,
60206300,QUILMES,6658,1.0,1.0,1.0,,,
60206500,QUILMES,6658,1.0,1.0,1.0,,,
60206700,QUILMES,6658,1.0,1.0,1.0,,,
60206900,QUILMES,6658,1.0,,1.0,,,
60207000,QUILMES,6658,1.0,,,1.0,,
60207200,QUILMES,6658,1.0,,,1.0,,
60207300,QUILMES,6658,1.0,,,1.0,,
60207400,QUILMES,6658,1.0,1.0,1.0,,,
60207500,QUILMES,6658,,,,,,
60207600,QUILMES,6658,1.0,1.0,1.0,,,
60207700,QUILMES,6658,1.0,,1.0,,,
60207800,QUILMES,6658,1.0,1.0,1.0,,,
60207900,QUILMES,6658,,,,,,
60207901,QUILMES,6658,,,,,,
60207902,QUILMES,6658,,,,,,
60208000,QUILMES,6658,1.0,,1.0,,,
60208100,QUILMES,6658,1.0,1.0,1.0,,,
60208300,QUILMES,6658,1.0,1.0,1.0,,,
60208400,QUILMES,6658,1.0,,,1.0,,
60208500,JOSE C. PAZ,6412,1.0,,,1.0,,
60208600,SAN FERNANDO,6749,1.0,,,1.0,,
60208700,JOSE C. PAZ,6412,1.0,,,1.0,,
60208800,BAHIA BLANCA,6056,1.0,,,,1.0,
60209000,VICENTE LOPEZ,6861,1.0,,,1.0,,
60209200,LA COSTA,6420,1.0,,,1.0,,
60209300,LA COSTA,6420,1.0,,,1.0,,
60209400,LA COSTA,6420,1.0,1.0,1.0,,,
60209800,VICENTE LOPEZ,6861,1.0,,,1.0,,
60210000,VICENTE LOPEZ,6861,1.0,,1.0,,,
60210100,PERGAMINO,6623,1.0,1.0,1.0,,,
60210200,JOSE C. PAZ,6412,1.0,,,1.0,,
60210300,JOSE C. PAZ,6412,1.0,,,1.0,,
60210400,PERGAMINO,6623,,,,,,
60210500,JOSE C. PAZ,6412,1.0,,1.0,,,
60210600,JOSE C. PAZ,6412,1.0,,,1.0,,
60210700,JOSE C. PAZ,6412,,,,,,
60210701,JOSE C. PAZ,6412,,,,,,
60210702,JOSE C. PAZ,6412,,,,,,
60210703,JOSE C. PAZ,6412,,,,,,
60210800,SAN MIGUEL,6760,1.0,1.0,1.0,,,
60210900,PELLEGRINI,6616,1.0,,,1.0,,
60211300,PELLEGRINI,6616,1.0,,,1.0,,
60211400,PELLEGRINI,6616,1.0,1.0,1.0,,,
60211500,PELLEGRINI,6616,1.0,1.0,1.0,,,
60211700,PELLEGRINI,6616,1.0,,,1.0,,
60211800,LOMAS DE ZAMORA,6490,1.0,,,1.0,,
60212000,LOMAS DE ZAMORA,6490,1.0,1.0,1.0,,,
60212100,LOMAS DE ZAMORA,6490,1.0,,,1.0,,
60212300,LOMAS DE ZAMORA,6490,1.0,,1.0,,,
60212400,LOMAS DE ZAMORA,6490,1.0,1.0,1.0,,,
60212500,LANUS,6434,1.0,1.0,1.0,,,
60212600,LANUS,6434,1.0,,,1.0,,
60212700,LANUS,6434,1.0,,1.0,,,
60212800,LANUS,6434,1.0,,,1.0,,
60212900,LANUS,6434,,,,,,
60212901,LANUS,6434,,,,,,
60213000,LANUS,6434,1.0,,,,1.0,
60213100,LA MATANZA,6427,1.0,,,1.0,,
60213200,LA MATANZA,6427,1.0,,,1.0,,
60213300,LA MATANZA,6427,1.0,,1.0,,,
60213400,GENERAL GUIDO,6308,1.0,,,,1.0,
60213500,GENERAL GUIDO,6308,1.0,1.0,1.0,,,
60213600,GENERAL GUIDO,6308,1.0,1.0,1.0,,,
60213800,GENERAL GUIDO,6308,1.0,,,1.0,,
60213900,BARADERO,6070,1.0,,,1.0,,
60214000,GENERAL GUIDO,6308,1.0,,,1.0,,
60214100,GENERAL GUIDO,6308,1.0,,,1.0,,
60214200,GENERAL GUIDO,6308,1.0,,,1.0,,
60214300,GENERAL GUIDO,6308,1.0,,1.0,1.0,,
60214400,GENERAL GUIDO,6308,1.0,,,1.0,,
60214500,GENERAL GUIDO,6308,1.0,,,1.0,,
60214600,GENERAL GUIDO,6308,1.0,,,1.0,,
60214700,GENERAL GUIDO,6308,1.0,,,1.0,,
60214800,GENERAL GUIDO,6308,1.0,,,1.0,,
60214900,LA MATANZA,6427,1.0,,,1.0,,
60215000,LA MATANZA,6427,1.0,,,1.0,,
